x,y,z,us_mag_0,noise_values,us_mag_noisy
0.055026643,0.011565755,-0.1350266,-0.204960577,-0.002512293,-0.20747287
0.038502265,0.027780937,-0.13978815,-0.69266732,-0.008790262,-0.701457582
0.048329093,0.022408225,-0.12787487,-0.161389356,-0.015248684,-0.17663804
0.068222962,0.012471494,-0.15111774,-0.128286154,-0.003857629,-0.132143783
0.046878044,0.018475505,-0.14952883,-0.354106926,0.00736813,-0.346738796
0.052786857,0.011619333,-0.15646389,-0.160137024,0.00372903,-0.156407993
0.046137128,0.031420618,-0.13557935,-0.132955112,-0.005746556,-0.138701668
0.037122536,0.030222733,-0.15119079,-0.133414626,0.008422551,-0.124992075
0.041530594,0.028730763,-0.13227852,-0.568994209,-0.000956399,-0.569950608
0.067677863,-0.011142492,-0.13798475,-0.109085677,-0.000477767,-0.109563444
0.071923435,-0.007722692,-0.16216385,-0.08379046,-0.006466724,-0.090257184
0.060009316,-0.003502295,-0.13689126,-0.144197859,0.016230496,-0.127967363
0.079837009,0.000852424,-0.14572714,-0.083715802,0.004930149,-0.078785653
0.084535971,-0.011397917,-0.15399031,-0.069606335,-0.017886638,-0.087492972
0.05484033,0.022948693,-0.13998696,-0.244584787,0.000598016,-0.243986771
0.035792887,0.037398126,-0.13333511,-0.279577642,-0.000224789,-0.279802431
0.060006693,-0.002604434,-0.15885375,-0.087830213,-0.003340126,-0.091170339
0.069232464,0.002269386,-0.14839201,-0.160494825,0.023464386,-0.137030439
0.06654492,-0.00342175,-0.1531902,-0.144150277,0.005556203,-0.138594073
0.063861564,0.015016837,-0.14338948,-0.186706826,-0.008423257,-0.195130083
0.060194619,0.004391095,-0.16013601,-0.112761072,-0.015329715,-0.128090787
0.069968916,0.010976157,-0.15117054,-0.125016848,0.017694329,-0.107322518
0.054420173,0.027204648,-0.1452063,-0.117753851,-0.009286049,-0.1270399
0.035966571,0.028412012,-0.12424653,-0.4593557,0.014746051,-0.444609649
0.040901359,0.02684395,-0.13705982,-0.684368288,0.005090029,-0.679278259
0.068650089,0.002268059,-0.14913365,-0.165613926,0.008526971,-0.157086955
0.057455651,0.000395485,-0.14587009,-0.229247961,0.005599807,-0.223648154
0.049117479,-0.005583334,-0.13803682,-0.104881859,0.012780202,-0.092101657
0.061814476,-0.001297154,-0.14816208,-0.191215845,-0.009820039,-0.201035884
0.053571392,0.022433039,-0.14754495,-0.22825777,0.006287555,-0.221970214
0.031715576,0.018892301,-0.14378378,-0.370560358,-0.019947212,-0.39050757
0.074825913,-0.003254168,-0.14389914,-0.122898384,-0.017435085,-0.140333468
0.062918961,-0.010515163,-0.15209737,-0.112213857,-0.000486747,-0.112700604
0.045784146,0.029224593,-0.13408153,-0.304863421,-0.02976645,-0.334629871
0.022111064,0.02392474,-0.13080391,-0.39310086,0.00619645,-0.38690441
0.047817696,0.0056288,-0.13897425,-0.209556056,0.000963686,-0.20859237
0.040090155,0.010164656,-0.14316043,-0.207662346,-0.019044777,-0.226707123
0.075124577,-0.012564156,-0.13846648,-0.091108452,0.003102724,-0.088005728
0.067507505,0.015574347,-0.15111658,-0.107965941,-0.002411018,-0.110376959
0.054580897,0.000746131,-0.14724387,-0.228507035,0.001689184,-0.226817851
0.046617717,0.00325271,-0.14848544,-0.193672381,0.001564116,-0.192108264
0.04335615,0.015478009,-0.13815235,-0.439307143,0.013490816,-0.425816327
0.041978225,0.010290553,-0.14204948,-0.244496711,-0.012685121,-0.257181832
0.02384581,0.021682031,-0.13687225,-0.32868006,0.008811669,-0.31986839
0.067838043,0.0022864,-0.1530512,-0.15600033,0.016348533,-0.139651797
0.052138504,0.017597187,-0.14428478,-0.414924923,-0.004928381,-0.419853304
0.054271206,0.023791444,-0.13359591,-0.137633823,0.00616301,-0.131470813
0.070750386,0.001727197,-0.15947296,-0.115821578,-0.010005799,-0.125827377
0.073197313,0.011416632,-0.15015201,-0.099550988,0.001637822,-0.097913167
0.034931842,0.031996075,-0.14976515,-0.120653083,0.007474453,-0.11317863
0.059285466,-0.011169159,-0.15414898,-0.094863207,0.016571466,-0.078291741
0.032754179,0.024617808,-0.13415994,-0.603671853,0.008264131,-0.595407722
0.049322534,0.0222717,-0.13935129,-0.452036895,0.003170292,-0.448866602
0.027754845,0.027446745,-0.14343227,-0.530246098,-0.012454001,-0.542700099
0.043177519,0.019906024,-0.13341913,-0.497545852,-0.004483815,-0.502029668
0.053567041,-0.009918799,-0.15435645,-0.075369372,-0.012373179,-0.087742551
0.074420877,-0.00209763,-0.13866352,-0.102490807,0.001772053,-0.100718754
0.039571088,0.027471147,-0.12622604,-0.475084955,-0.014400656,-0.489485611
0.040745065,0.025322199,-0.15039483,-0.272689039,0.004616042,-0.268072996
0.020000085,0.032239493,-0.1466077,-0.07714899,-0.008605291,-0.085754281
0.071323358,-0.006056476,-0.13447055,-0.090421907,0.007488459,-0.082933447
0.080831558,-0.015304127,-0.14889738,-0.073387458,-0.017103561,-0.090491019
0.061254013,-0.007679698,-0.15581781,-0.102527998,-0.013857604,-0.116385602
0.041947152,0.030697886,-0.14277923,-0.338627494,-0.006861126,-0.34548862
0.068535991,-0.005769722,-0.13535568,-0.106262038,-0.00386682,-0.110128859
0.040432062,0.01026581,-0.15352686,-0.143470407,-0.001141905,-0.144612313
0.058829784,0.012006377,-0.13598526,-0.167630002,0.017174449,-0.150455554
0.054824416,0.001582532,-0.14342767,-0.242650276,0.012415054,-0.230235222
0.061013032,-0.00211468,-0.14762749,-0.192838249,0.001356851,-0.191481398
0.041822955,0.03223259,-0.14417227,-0.165956584,0.010118954,-0.15583763
0.057026781,0.024499036,-0.14090572,-0.164872476,0.005356925,-0.159515551
0.050514862,0.026099253,-0.14232843,-0.264251895,0.002535847,-0.261716048
0.028627645,0.030947471,-0.13322902,-0.481960863,-0.005737338,-0.487698201
0.054706067,0.006947746,-0.14863983,-0.286391898,-0.008933167,-0.295325065
0.034358364,0.019401642,-0.14997619,-0.293303834,0.004573463,-0.288730371
0.024368983,0.024465751,-0.14333153,-0.329058598,-0.010212011,-0.339270609
0.057092216,0.000825333,-0.15090637,-0.197867735,0.01922867,-0.178639065
0.061059453,-0.003009519,-0.15760237,-0.103579948,0.004625113,-0.098954836
0.070995808,-0.010097768,-0.14285946,-0.116131628,-0.003087912,-0.11921954
0.061574481,0.008475852,-0.14680347,-0.244346813,0.001549886,-0.242796927
0.057215314,-0.012683013,-0.13565108,-0.084418137,-0.001732386,-0.086150523
0.036375929,0.027128903,-0.12909776,-0.636967707,0.004447773,-0.632519934
0.025795659,0.02347642,-0.13288878,-0.447524893,-0.01018315,-0.457708043
0.022634767,0.023777325,-0.1354014,-0.374156605,-0.000835313,-0.374991919
0.062976032,0.001237762,-0.16153495,-0.093453822,-0.021221065,-0.114674887
0.048837375,0.016925571,-0.13016397,-0.175053311,0.003300061,-0.17175325
0.072141178,0.001290465,-0.14175893,-0.125713912,-0.007525025,-0.133238936
0.024495667,0.025271891,-0.13389328,-0.450950107,-0.009928275,-0.460878382
0.027163614,0.018139685,-0.14973113,-0.071923066,-0.003725374,-0.07564844
0.056180608,0.023156315,-0.13398667,-0.111246131,0.006138337,-0.105107793
0.073604457,-0.009576316,-0.13639012,-0.085521784,-0.015839562,-0.101361346
0.082140736,-0.002397716,-0.14801544,-0.096130081,0.020457275,-0.075672806
0.054607529,-0.007279272,-0.15737209,-0.072265423,-0.007341396,-0.07960682
0.040829547,0.019848587,-0.12812507,-0.155657938,-0.004471321,-0.160129259
0.050985899,0.016938651,-0.14880832,-0.365278782,-0.006283436,-0.371562218
0.056015126,-0.001424782,-0.13566992,-0.144908524,0.012049713,-0.132858812
0.056193665,0.002934039,-0.14615083,-0.258128099,-0.008904625,-0.267032724
0.062790357,-0.007420759,-0.15000199,-0.139571721,-0.005928971,-0.145500693
0.030255014,0.032599553,-0.13057758,-0.45487858,0.001682601,-0.453195979
0.055607859,0.0103162,-0.15082744,-0.264655478,0.002882213,-0.261773264
0.065540835,-0.006775889,-0.15349562,-0.126141211,-0.004433685,-0.130574896
0.05546023,-0.007813294,-0.13419415,-0.104279897,0.001737498,-0.1025424
0.033407576,0.019960742,-0.13679631,-0.560035832,-0.005467744,-0.565503575
0.047449563,0.000996098,-0.15042132,-0.149180337,-0.01678739,-0.165967727
0.051045548,0.018648742,-0.1323521,-0.226221813,0.000631996,-0.225589817
0.054482292,0.011546622,-0.15059718,-0.28589387,-0.002906684,-0.288800555
0.067169063,-0.011869716,-0.14091773,-0.108025225,-0.007466025,-0.11549125
0.052811373,0.029404869,-0.13984008,-0.088026766,-0.016712789,-0.104739556
0.046277959,0.010054129,-0.13527097,-0.184919773,0.0051659,-0.179753872
0.056056324,-0.009427831,-0.13802765,-0.103677254,-0.001740205,-0.105417459
0.051582228,-0.003017402,-0.13245861,-0.081233258,0.005948831,-0.075284427
0.044244338,0.015418909,-0.15366669,-0.196183675,0.010363032,-0.185820643
0.069910809,-0.006770014,-0.14145458,-0.127442667,0.002006261,-0.125436405
0.030432312,0.017836975,-0.14413291,-0.229008285,-0.013452862,-0.242461147
0.069734767,-0.014930408,-0.15608695,-0.080655176,-0.002962404,-0.08361758
0.034065116,0.024445336,-0.1369877,-0.672900243,0.0068698,-0.666030443
0.034353733,0.024712019,-0.12627397,-0.485995562,0.016686441,-0.469309121
0.053501587,0.002918326,-0.1461201,-0.257874869,-0.006244874,-0.264119743
0.071671404,-0.00549381,-0.15431821,-0.124875743,0.01800367,-0.106872074
0.035174768,0.0244177,-0.1374642,-0.700704421,0.002525147,-0.698179273
0.080897406,0.000799741,-0.15148079,-0.087400142,0.009327908,-0.078072234
0.067937046,-0.001874654,-0.15299891,-0.148387337,0.005146716,-0.143240621
0.082508557,-0.003326111,-0.14745645,-0.098311309,0.002726575,-0.095584734
0.074526325,-0.015277028,-0.14430027,-0.100857293,0.001190929,-0.099666364
0.046447493,0.02328309,-0.13125758,-0.390654223,0.002510846,-0.388143376
0.060127284,-0.00275645,-0.13676319,-0.147099643,-0.004934109,-0.152033751
0.027913533,0.020600388,-0.13318658,-0.409064136,-0.002282055,-0.411346191
0.037207682,0.035017762,-0.14297351,-0.165510033,-0.017377265,-0.182887298
0.079601564,0.001616853,-0.15706232,-0.096802917,0.002339352,-0.094463565
0.05836834,0.008369025,-0.13718556,-0.221296642,-0.006089605,-0.227386247
0.06298025,-0.014534938,-0.1560608,-0.08328564,-0.020596685,-0.103882326
0.05334254,-0.006700361,-0.15587613,-0.080502177,-0.003553144,-0.084055321
0.058998842,0.009303333,-0.15376772,-0.185645861,0.007441063,-0.178204797
0.056155544,0.000359304,-0.13130581,-0.100536088,0.008484025,-0.092052062
0.055566482,0.02773617,-0.14801358,-0.076461178,-0.000396118,-0.076857295
0.046854872,-0.002676627,-0.14638311,-0.138060676,-0.017027422,-0.155088099
0.055775549,0.02657309,-0.14040302,-0.130889226,-0.003630192,-0.134519418
0.07202699,0.000466639,-0.15464289,-0.133444281,0.000964398,-0.132479883
0.067407601,0.007543093,-0.13870472,-0.125943724,-0.001420074,-0.127363798
0.055818018,-0.013306022,-0.14641391,-0.087592875,-0.005539461,-0.093132336
0.022080211,0.02228838,-0.13486663,-0.344554684,0.005287523,-0.339267161
0.071380191,-0.009802654,-0.14064698,-0.111590852,0.018599213,-0.092991639
0.06878271,-0.006528813,-0.15013549,-0.137203266,-0.002528639,-0.139731905
0.044239115,0.017391277,-0.148018,-0.434982635,0.009366242,-0.425616393
0.041131094,0.007158434,-0.14319171,-0.166961718,0.00893528,-0.158026438
0.064354517,0.011644213,-0.14476275,-0.198384797,-0.008385903,-0.2067707
0.043364707,-0.001207197,-0.14182805,-0.090087965,-0.03360284,-0.123690805
0.054290865,-0.008709423,-0.14600793,-0.120431315,-0.0116544,-0.132085715
0.051385652,0.017230546,-0.13342246,-0.246417557,0.013668004,-0.232749554
0.066660523,-0.014234249,-0.15876438,-0.075985182,-0.010057769,-0.086042951
0.057183784,-0.008199472,-0.13444212,-0.109583378,-0.009891419,-0.119474796
0.034700919,0.02911886,-0.12191612,-0.338105255,-0.013327796,-0.351433052
0.070750304,-0.009238219,-0.13579623,-0.095886993,0.005820199,-0.090066794
0.050320305,0.030186154,-0.14028898,-0.103304088,-0.016227414,-0.119531502
0.06823945,-0.010902092,-0.15420938,-0.104473623,-0.005777768,-0.110251391
0.070379518,0.009613249,-0.13986231,-0.106743596,-0.003885184,-0.11062878
0.074189164,-0.004533241,-0.15770167,-0.107361199,0.012056657,-0.095304541
0.037075941,0.031677451,-0.14765064,-0.186309989,-0.004185429,-0.190495418
0.042418581,0.018716473,-0.13305181,-0.440366036,0.008529364,-0.431836671
0.082118407,1.22E-05,-0.15865001,-0.088909864,0.012878026,-0.076031838
0.072512016,0.012575669,-0.13978612,-0.091251734,0.010514989,-0.080736745
0.073286384,-0.014840569,-0.14343148,-0.100528068,0.008034449,-0.092493619
0.049898472,0.000921586,-0.14479899,-0.215468116,-0.002977426,-0.218445542
0.056719612,-0.010166676,-0.14986658,-0.106790545,0.008469763,-0.098320782
0.070628263,-0.004095215,-0.14390026,-0.140244816,0.018779098,-0.121465718
0.034531053,0.033765763,-0.12539105,-0.305618471,-0.014494928,-0.320113399
0.055434793,-0.007497744,-0.14474307,-0.136543967,-0.011176991,-0.147720959
0.073991016,-0.004673269,-0.13819817,-0.09510552,-0.01649793,-0.11160345
0.059812527,0.008358811,-0.1574515,-0.133151583,-0.006885432,-0.140037015
0.037164371,0.023670841,-0.13418981,-0.698588533,-0.021045251,-0.719633784
0.042907123,0.028662274,-0.13796097,-0.535488613,0.007938068,-0.527550545
0.048712723,0.02215928,-0.14179029,-0.473888866,0.004702624,-0.469186241
0.039207116,0.023354616,-0.13487405,-0.705054313,-0.004582698,-0.709637011
0.040662095,0.033164375,-0.13175768,-0.279207823,-0.02277214,-0.301979963
0.03358192,0.027306207,-0.12276676,-0.397781525,-0.004086777,-0.401868302
0.039635658,0.025040034,-0.14177075,-0.686812185,0.002124397,-0.684687788
0.067577131,-0.010488055,-0.15507145,-0.103965643,-0.004123086,-0.10808873
0.075719953,-0.018387988,-0.15812001,-0.053671879,-0.027227046,-0.080898925
0.052217871,-0.008066911,-0.13713367,-0.09769718,-0.014406988,-0.112104168
0.031560194,0.025702441,-0.14431086,-0.61861895,-0.013137339,-0.631756289
0.038090285,0.033379991,-0.1415001,-0.361804594,0.015760481,-0.346044113
0.067772172,-0.007488105,-0.13188694,-0.090992277,-0.010360037,-0.101352314
0.055904672,0.009331184,-0.15088534,-0.258652578,0.018147876,-0.240504702
0.062791362,-0.009083011,-0.1310164,-0.093645874,0.008965994,-0.084679881
0.061893791,-0.00556961,-0.1599817,-0.082013467,0.002642636,-0.079370831
0.033551313,0.018373687,-0.14556268,-0.384898157,0.007771498,-0.377126659
0.045905486,0.014440101,-0.13014582,-0.125287187,0.007358345,-0.117928842
0.077848278,-0.010653774,-0.1447392,-0.08815212,-0.004038525,-0.092190645
0.067670614,-0.000674805,-0.13808592,-0.136285537,0.002841435,-0.133444102
0.08121191,-0.013576481,-0.15656336,-0.0679418,-0.024888247,-0.092830046
0.061225243,0.015680177,-0.14436936,-0.234909189,-0.02281446,-0.257723649
0.036649581,0.017705493,-0.14314301,-0.506891703,-0.01318132,-0.520073023
0.04634973,0.006445603,-0.15048158,-0.209851439,0.003972054,-0.205879385
0.046550393,0.009631055,-0.14042032,-0.30274737,0.021721451,-0.281025919
0.04553942,0.009090771,-0.14647563,-0.30916402,0.018432398,-0.290731622
0.034485132,0.031691376,-0.12693423,-0.435307687,-0.004429247,-0.439736934
0.04697245,0.00156941,-0.1517603,-0.128713661,-0.012048639,-0.1407623
0.020231737,0.027642883,-0.14014678,-0.253339212,-0.001223233,-0.254562445
0.050539687,0.020362459,-0.14772496,-0.341929624,-0.004119269,-0.346048893
0.064305641,-0.012166088,-0.15773511,-0.088186941,-0.001420088,-0.089607028
0.048798062,0.001576747,-0.14684971,-0.212049693,-0.010251375,-0.222301068
0.034858428,0.03141436,-0.12860574,-0.495145696,0.025670286,-0.469475411
0.048569251,0.022640072,-0.13117908,-0.292636305,0.009887714,-0.282748591
0.075693935,-0.000269834,-0.1405098,-0.101506708,-0.010801134,-0.112307842
0.045568105,0.011244026,-0.14259177,-0.367305281,-0.014934129,-0.382239409
0.069729149,0.020850185,-0.1509947,-0.07057793,-0.011168571,-0.081746502
0.051302914,0.019143689,-0.12829678,-0.099586992,-0.010796221,-0.110383213
0.079705574,-0.004295797,-0.15803578,-0.081329051,-0.001902875,-0.083231926
0.061934073,-0.009988939,-0.15856209,-0.08881287,0.001702781,-0.087110089
0.027736474,0.026368441,-0.14467038,-0.517340428,-0.008578484,-0.525918912
0.048877474,0.017525153,-0.13000964,-0.180313312,-0.010493172,-0.190806484
0.052113503,0.019346228,-0.14445376,-0.396008882,0.007900429,-0.388108453
0.052392803,0.027516687,-0.13944907,-0.165737288,0.011462927,-0.15427436
0.043993421,0.028546669,-0.13913299,-0.466904477,-0.002059126,-0.468963603
0.056235835,0.012581958,-0.14843711,-0.302028119,0.006329401,-0.295698717
0.061166413,-0.00740144,-0.13605534,-0.120756021,0.012589324,-0.108166696
0.068029583,-0.018574161,-0.16012305,-0.062110043,-0.025471439,-0.087581483
0.056063134,-0.001615789,-0.13889253,-0.182568634,-0.02633845,-0.208907084
0.061872505,-0.01120562,-0.13188495,-0.109435041,0.000630564,-0.108804476
0.053472847,0.015022057,-0.13708052,-0.303639446,-0.008644393,-0.312283839
0.073562689,-0.003219278,-0.14336245,-0.128349117,0.012289497,-0.11605962
0.07224369,-0.013009886,-0.15225436,-0.09680727,0.01102701,-0.08578026
0.035608005,0.029188817,-0.13444553,-0.632030377,-0.019997191,-0.652027568
0.068097927,0.001864808,-0.14765829,-0.168508585,0.005653467,-0.162855118
0.054916129,0.023830745,-0.14400192,-0.212726077,-0.006873579,-0.219599655
0.075463101,0.000303988,-0.1451208,-0.115745842,0.007673057,-0.108072786
0.052832585,0.02256472,-0.13214053,-0.157537019,-0.000533306,-0.158070325
0.029621355,0.031857345,-0.13042556,-0.463839632,-0.013118057,-0.47695769
0.07249745,0.008620755,-0.15324023,-0.109975047,0.01413542,-0.095839627
0.043170553,0.025278935,-0.1429529,-0.559085708,0.001139514,-0.557946194
0.039590389,0.022137793,-0.15239663,-0.213521002,0.002463256,-0.211057746
0.069370016,0.01866661,-0.14327568,-0.089807703,-0.013805634,-0.103613337
0.050981645,-0.008841087,-0.14521122,-0.103450503,0.002861872,-0.100588631
0.030806029,0.023369959,-0.15043719,-0.23343507,-0.009909534,-0.243344604
0.036626868,0.034057885,-0.13430212,-0.459416868,-0.001017979,-0.460434847
0.03557951,0.014571642,-0.14558879,-0.256597881,0.003440605,-0.253157276
0.040520009,0.023627572,-0.14104068,-0.692681323,-0.00244185,-0.695123174
0.03747708,0.031222545,-0.13007192,-0.5510912,-0.002656655,-0.553747855
0.034187831,0.016796988,-0.14032011,-0.306706904,0.003216103,-0.303490801
0.05749533,0.005165191,-0.14841156,-0.257660374,0.016239713,-0.241420661
0.058511224,-0.007231536,-0.13199294,-0.104058524,-0.018370133,-0.122428657
0.08171647,-0.013185978,-0.15342861,-0.081292467,-0.011355339,-0.092647806
0.025499398,0.024694685,-0.14323616,-0.421202781,-0.012390591,-0.433593373
0.076121591,-0.001838641,-0.15478019,-0.111954005,-0.00918455,-0.121138555
0.071965382,-0.009971811,-0.14379469,-0.116952595,0.004485174,-0.112467421
0.024387142,0.035906214,-0.14613859,-0.139705743,-0.017198288,-0.156904031
0.031303156,0.017905707,-0.14511204,-0.269357826,0.007615507,-0.261742319
0.071341582,0.016375959,-0.14322686,-0.079794492,-0.018776429,-0.098570922
0.039921191,0.014640095,-0.1367844,-0.239329569,-0.011036865,-0.250366434
0.0491933,-0.008521027,-0.14024897,-0.084600446,0.001961014,-0.082639432
0.059108023,-0.015556378,-0.13982141,-0.074094508,-0.007938463,-0.082032971
0.047662549,-0.0025722,-0.13629332,-0.11857564,0.01080599,-0.10776965
0.035937503,0.035177343,-0.12779598,-0.304198138,0.002412803,-0.301785335
0.058083899,0.014826422,-0.14673874,-0.288264451,0.002478362,-0.285786089
0.034959771,0.032354265,-0.13849576,-0.534038397,0.013246273,-0.520792124
0.057191886,-0.013897462,-0.14928715,-0.087691713,-0.009345937,-0.09703765
0.057393331,-0.000582156,-0.13810191,-0.180046211,0.003830571,-0.17621564
0.059099071,0.010586558,-0.15747325,-0.137692059,0.008889084,-0.128802975
0.028834689,0.017135661,-0.14780252,-0.099624243,0.000682867,-0.098941376
0.063089959,0.013454451,-0.14781789,-0.202214082,-0.014614293,-0.216828375
0.044073477,0.018031411,-0.14323196,-0.558472432,0.009372057,-0.549100374
0.026458995,0.030077659,-0.14539506,-0.396887322,-0.014978657,-0.411865979
0.068647511,-0.011279676,-0.14368832,-0.112168646,-0.013103753,-0.125272399
0.051415604,0.001372977,-0.13320099,-0.111028003,0.01459427,-0.096433733
0.044906486,0.010623688,-0.13861914,-0.270370356,-0.001351294,-0.27172165
0.063660003,0.011088275,-0.1498566,-0.191837559,-0.025183625,-0.217021184
0.075916432,0.012210667,-0.1458165,-0.072737214,-0.010931395,-0.083668608
0.030442635,0.026397139,-0.12059441,-0.246914983,-0.007205883,-0.254120866
0.048076551,0.019764975,-0.1263805,-0.090012137,-0.005775283,-0.09578742
0.05693154,0.027747389,-0.14443317,-0.094167601,0.000549018,-0.093618583
0.023508603,0.025331572,-0.13413164,-0.434469875,0.00065933,-0.433810546
0.035147198,0.025191907,-0.1280303,-0.568313494,0.006286632,-0.562026862
0.078736268,-0.016043875,-0.15613177,-0.062361345,-0.013544139,-0.075905484
0.069971725,-0.003813891,-0.16310239,-0.094676983,-0.007029399,-0.101706382
0.032086838,0.029549371,-0.12837137,-0.502281673,0.006515026,-0.495766647
0.035186935,0.031433694,-0.15127888,-0.105743233,-0.011003141,-0.116746374
0.046183463,0.018311439,-0.14194545,-0.546865897,-0.001112733,-0.54797863
0.065244243,0.008343908,-0.1581331,-0.120400293,-0.002230616,-0.122630909
0.059914418,0.006031998,-0.1469008,-0.255122847,-0.014031517,-0.269154363
0.038395472,0.026185898,-0.14240906,-0.678607873,0.014267554,-0.664340319
0.035960365,0.017921248,-0.14840268,-0.35581248,0.009630134,-0.346182346
0.076367512,-0.01424366,-0.14830862,-0.092815996,-0.007774808,-0.100590804
0.052658733,-0.003268254,-0.14796157,-0.167608035,-0.008981293,-0.176589328
0.070320122,-0.01646897,-0.14934346,-0.079723903,-0.001365101,-0.081089003
0.076896846,0.002297035,-0.14552143,-0.098194035,-0.007052492,-0.105246527
0.068570204,-0.015784936,-0.15308776,-0.078285971,-0.003792294,-0.082078265
0.073615946,-0.006816475,-0.14610368,-0.122763596,-0.010662843,-0.133426438
0.035719741,0.013186986,-0.15180175,-0.142237738,-0.009972675,-0.152210413
0.050064974,0.003991838,-0.14630145,-0.251323864,0.00990941,-0.241414454
0.060751997,0.005281661,-0.14767526,-0.238178649,0.000797209,-0.23738144
0.067506157,0.019319288,-0.14058441,-0.087127904,-0.02016481,-0.107292713
0.069804244,-0.009956052,-0.14475742,-0.123824107,-0.01277012,-0.136594227
0.076337934,0.011325737,-0.14574772,-0.071980419,-0.007421196,-0.079401615
0.064901873,0.000310172,-0.14173114,-0.174569253,0.000694154,-0.173875099
0.035781965,0.021893928,-0.14705397,-0.525297983,-0.00765567,-0.532953653
0.079319656,-0.006031632,-0.14931421,-0.094169929,0.017521653,-0.076648277
0.067609578,-0.003726222,-0.13972424,-0.140054758,-0.008434351,-0.14848911
0.054033924,0.026301123,-0.13265009,-0.084839567,-0.017828602,-0.102668169
0.05721378,0.012766966,-0.14546071,-0.324188631,-0.008117029,-0.33230566
0.083808593,-0.004350834,-0.15058802,-0.070625165,-0.010307804,-0.080932969
0.055815738,0.001290188,-0.15579937,-0.12849604,0.010713275,-0.117782765
0.050450478,0.019954214,-0.13377978,-0.308995717,-0.005679532,-0.31467525
0.046873067,0.004006659,-0.14763299,-0.214355807,-0.004082312,-0.218438119
0.062578388,0.026042385,-0.14763276,-0.080188364,0.00168183,-0.078506534
0.027107725,0.027945865,-0.12938894,-0.507797171,0.005983667,-0.501813505
0.062394366,-0.008640442,-0.13504186,-0.110895343,0.002459841,-0.108435502
0.06047279,-0.004252154,-0.12811954,-0.07996794,-0.015866026,-0.095833966
0.059259202,-0.011362093,-0.13767163,-0.09853647,-0.000447531,-0.098984001
0.038545601,0.006858436,-0.14451328,-0.092859783,-0.029727051,-0.122586834
0.063545465,0.014408737,-0.15076296,-0.16417418,-0.001586657,-0.165760837
0.044770673,0.028392823,-0.13501021,-0.438335889,-0.015196551,-0.45353244
0.025104256,0.025817599,-0.13411593,-0.458341667,-0.000456099,-0.458797766
0.0615963,-0.016855575,-0.1462073,-0.067538354,-0.013365347,-0.080903701
0.026470639,0.033922248,-0.14187929,-0.352613626,0.001410317,-0.351203309
0.038830366,0.022738073,-0.12728763,-0.356642134,0.000518015,-0.356124119
0.057925433,0.012303998,-0.14833467,-0.279941379,-0.014671871,-0.294613251
0.059486594,-0.000920238,-0.13585052,-0.149583382,0.013652414,-0.135930968
0.075377084,-0.013270433,-0.14359561,-0.101190862,0.00440985,-0.096781012
0.057420027,-0.014418883,-0.14786227,-0.085107631,0.007127646,-0.077979984
0.062194176,0.0092168,-0.1462568,-0.240348272,-0.009633475,-0.249981746
0.035352785,0.017253282,-0.14031461,-0.468557587,0.014676791,-0.453880797
0.027443862,0.021371983,-0.13169406,-0.454529418,0.015196982,-0.439332436
0.053322535,0.006547814,-0.14765954,-0.295774314,0.001434132,-0.294340182
0.024833471,0.029044626,-0.14811049,-0.137050644,0.007124067,-0.129926578
0.07849744,-0.011706459,-0.15199825,-0.086843252,-0.001659101,-0.088502353
0.041901212,0.033096272,-0.13902771,-0.239583617,0.010962064,-0.228621553
0.036450893,0.028885493,-0.1315152,-0.630066738,-0.008122753,-0.638189491
0.069812395,-0.006008465,-0.15599629,-0.119506885,-0.003594099,-0.123100985
0.045331739,0.014788697,-0.12853102,-0.072121227,-0.015765313,-0.087886539
0.06479311,0.001945336,-0.13572936,-0.131741434,-0.001542878,-0.133284312
0.054573372,0.021521205,-0.1461391,-0.264190814,-0.006976411,-0.271167225
0.069144532,-0.000491605,-0.1344938,-0.105021108,0.003634744,-0.101386364
0.060194355,-0.012521333,-0.1351302,-0.09599908,0.00191692,-0.094082159
0.05991872,-0.007774997,-0.13474806,-0.112668568,-0.009099658,-0.121768226
0.080284014,-0.004643719,-0.15017372,-0.089926599,0.012788058,-0.077138541
0.075591512,-0.001184537,-0.14808336,-0.119385265,-0.002671203,-0.122056468
0.051438168,0.013165465,-0.13968696,-0.381854653,0.008231536,-0.373623117
0.05665765,0.002172813,-0.15212244,-0.19109533,-0.000881904,-0.191977234
0.047731124,0.012567626,-0.15341145,-0.235753244,0.023983528,-0.211769716
0.04564916,0.029868266,-0.14151567,-0.256960098,-0.01074875,-0.267708848
0.069332078,-0.014679727,-0.15973088,-0.069714112,-0.015635696,-0.085349808
0.053420786,0.007573404,-0.14338472,-0.320751984,0.019719362,-0.301032622
0.068082042,-0.008252665,-0.14230394,-0.128698905,-0.016898816,-0.145597721
0.037431709,0.022744887,-0.15071896,-0.324207596,-0.011290367,-0.335497963
0.060776323,0.024878608,-0.13836138,-0.082413337,0.000450685,-0.081962653
0.037539341,0.023069883,-0.13468391,-0.692245312,0.006720675,-0.685524638
0.04925948,0.013801497,-0.14263476,-0.442157577,0.001279449,-0.440878128
0.056837909,0.000513782,-0.1323234,-0.113908694,0.012855253,-0.10105344
0.021160873,0.02461016,-0.13930142,-0.258272835,-0.00220278,-0.260475615
0.066244259,-0.001573717,-0.14274621,-0.165311403,-0.005414605,-0.170726008
