x,y,z,us_x,us_y,us_z,us_mag,r_x,r_y,r_z
0.019637749,0.02192793,0.008278206,-0.004124838,0.163007839,0.014445068,0.163698594,-0.025197758,0.995780321,0.088241859
0.018252995,0.019943925,0.009951771,-0.001718215,0.155626478,0.010930024,0.156019288,-0.011012835,0.997482296,0.070055597
0.020719504,0.022455486,0.008560025,-0.004246843,0.116451018,0.010040326,0.116960178,-0.03631016,0.995646717,0.085843966
0.020051975,0.02158008,0.008273855,-0.003476757,0.118252228,0.010447381,0.118763736,-0.029274564,0.995693061,0.087967768
0.017083345,0.018973369,0.00977009,6.78E-05,0.116846789,0.008337021,0.117143855,0.000578958,0.997464097,0.07116909
0.020418434,0.021049107,0.008691062,-0.004740801,0.143977129,0.01204852,0.14455814,-0.032795119,0.995980783,0.083347227
0.021053655,0.0239073,0.009469899,-0.00860949,0.212713469,0.016612763,0.213534839,-0.040318902,0.996153465,0.077798842
0.017265951,0.01806169,0.010411537,-0.000105948,0.087810897,0.00565996,0.087993181,-0.001204053,0.997928424,0.064322714
0.01991917,0.018304611,0.010089846,-0.001917181,0.070587599,0.00478272,0.070775413,-0.027088238,0.997346334,0.067576016
0.019730307,0.018695913,0.009231437,-0.001800402,0.070853205,0.005416332,0.071082731,-0.025328263,0.996770991,0.076197572
0.018064875,0.019233687,0.009975697,-0.001152659,0.126577165,0.008797606,0.126887766,-0.009084082,0.997552159,0.06933376
0.01918404,0.019682987,0.009009692,-0.002390453,0.118087962,0.009375126,0.118483645,-0.020175381,0.996660446,0.079125906
0.017039418,0.01930551,0.011324786,0.000140785,0.138536692,0.007789562,0.138755584,0.001014625,0.998422462,0.056138731
0.020660345,0.016697811,0.015948925,0.00202103,-0.059657409,-0.000613698,-0.059694787,-0.033856051,0.999373843,0.010280588
0.019460714,0.030035423,0.012810889,-0.001352005,0.052781292,0.00245295,0.052855555,-0.025579247,0.998594987,0.046408566
0.02059773,0.030017309,0.012055647,-0.001964053,0.051455353,0.002820127,0.051569991,-0.038085186,0.997777041,0.054685428
0.020987263,0.029171255,0.01312467,-0.002499566,0.059400753,0.002530489,0.059507148,-0.042004465,0.998212064,0.042524113
0.020684939,0.028890826,0.012157948,-0.003430587,0.088754812,0.004705556,0.088945645,-0.038569478,0.997854494,0.052903729
0.020471437,0.029300796,0.010927096,-0.002934179,0.08041894,0.005367594,0.080651264,-0.036381069,0.9971194,0.066553131
0.02158355,0.029077536,0.012352192,-0.003020916,0.062215438,0.003173115,0.062369507,-0.048435784,0.997529749,0.050876065
0.020810697,0.028812643,0.010922887,-0.003554376,0.08888074,0.005904889,0.089147559,-0.039870702,0.997006998,0.066237252
0.021437226,0.028099861,0.012384083,-0.006056334,0.130357603,0.006533222,0.13066165,-0.046351278,0.997673019,0.05000107
0.022331739,0.018629229,0.012101253,-0.004470703,0.087800115,0.004235089,0.088015813,-0.050794314,0.997549325,0.04811737
0.021033123,0.018700283,0.009352307,-0.002884166,0.07549455,0.005681786,0.075762974,-0.038068281,0.996457059,0.074994236
0.01765029,0.017442644,0.011060066,-0.000326201,0.066205944,0.003825317,0.066317166,-0.004918801,0.998322881,0.057682157
0.013242902,0.023182513,0.02048355,-0.007538327,-0.188220658,0.006701157,-0.188490711,0.039993096,0.99856729,-0.035551659
0.01407012,0.025153797,0.019000003,-0.012746022,-0.39576239,0.008226358,-0.396053031,0.032182615,0.999266156,-0.020770849
0.015289469,0.025859064,0.020623343,-0.008048881,-0.411323316,0.015665441,-0.411700207,0.019550344,0.999084549,-0.038050603
0.015621023,0.025137089,0.019932061,-0.006770466,-0.424612576,0.012972633,-0.424864647,0.015935584,0.999406703,-0.030533567
0.015778808,0.023965003,0.021609036,-0.006218231,-0.44045309,0.020941155,-0.440994471,0.014100474,0.998772365,-0.047486209
0.016947202,0.025345365,0.019849321,-0.000868952,-0.424010208,0.012614053,-0.424198687,0.002048455,0.999555683,-0.029736191
0.016709866,0.026419608,0.019605955,-0.001934596,-0.421090483,0.01158141,-0.421254159,0.004592468,0.999611455,-0.027492689
0.013952438,0.023566561,0.019647818,-0.011279791,-0.34292769,0.009302227,-0.343239226,0.032862768,0.999092367,-0.027101294
0.014665897,0.022288742,0.019760856,-0.010675444,-0.423567922,0.011827536,-0.423867479,0.025185805,0.999293275,-0.027903853
0.01650757,0.027061088,0.018287577,-0.002742761,-0.403955872,0.005489484,-0.404002479,0.00678897,0.999884635,-0.013587748
0.016708737,0.026129233,0.018954573,-0.001923889,-0.41895802,0.008596884,-0.41905063,0.004591066,0.999779001,-0.020515144
0.015593334,0.025981246,0.01927392,-0.006803218,-0.415331975,0.009911746,-0.415505928,0.016373336,0.999581347,-0.023854645
0.013497701,0.026417328,0.017953195,-0.007214648,-0.186329183,0.001852844,-0.186478011,0.038689002,0.9992019,-0.009935994
0.016050713,0.027323317,0.02062241,-0.005041558,-0.430547943,0.016650873,-0.430899292,0.011700085,0.999184614,-0.038642145
0.016698156,0.028649012,0.018837396,-0.002031138,-0.420252553,0.008324034,-0.420339891,0.004832133,0.999792222,-0.019803103
0.017153919,0.028400296,0.019683635,5.80E-05,-0.459920637,0.013308999,-0.460113165,-0.000126043,0.999581562,-0.028925491
0.018157147,0.02646404,0.02033525,0.004496814,-0.416873483,0.014702368,-0.417156903,-0.010779671,0.999320591,-0.035244217
0.017299004,0.028428072,0.020127174,0.000810246,-0.476292947,0.01608027,-0.476565003,-0.001700179,0.999429129,-0.03374203
0.016545778,0.028012071,0.020027096,-0.002896214,-0.449260923,0.014613549,-0.449507866,0.006443078,0.999450639,-0.032510108
0.017449085,0.028281221,0.020776982,0.001580385,-0.475289263,0.019368291,-0.475686359,-0.003322325,0.999165215,-0.040716516
0.017245395,0.0261098,0.02166849,0.000434647,-0.39813587,0.019609777,-0.398618744,-0.001090383,0.998788631,-0.049194318
0.017733431,0.026413672,0.022219405,0.002383481,-0.379542339,0.020975646,-0.380128986,-0.006270189,0.998456717,-0.055180339
0.016020725,0.028598832,0.020470919,-0.005844286,-0.479109624,0.017996587,-0.479483122,0.012188721,0.99922104,-0.037533306
0.017640557,0.024844009,0.022726601,0.001523222,-0.292566372,0.017454215,-0.293090519,-0.005197104,0.998211658,-0.059552303
0.018929454,0.026000837,0.019939566,0.007904155,-0.418144481,0.012924927,-0.418418853,-0.018890533,0.999344265,-0.030889925
0.01954457,0.02470972,0.020170452,0.010696952,-0.426738525,0.014040964,-0.427103433,-0.025045344,0.999145622,-0.032874857
0.019487156,0.024480807,0.019277111,0.010532348,-0.431488046,0.010150802,-0.431735918,-0.024395349,0.999425871,-0.0235116
0.015310794,0.028366603,0.019109139,-0.007911386,-0.398172728,0.009036355,-0.398353821,0.019860199,0.999545395,-0.022684242
0.015278126,0.028564939,0.019628163,-0.008435739,-0.416225304,0.0118151,-0.416478405,0.020254925,0.999392283,-0.028369057
0.015239451,0.028865673,0.019623166,-0.0085698,-0.412891438,0.011736405,-0.413147097,0.020742733,0.99938119,-0.028407329
0.014357172,0.028367851,0.019905921,-0.01186987,-0.392845875,0.012311371,-0.393217936,0.030186492,0.999053805,-0.031309281
0.013378634,0.027015453,0.020394705,-0.005744569,-0.142755658,0.005155162,-0.142964169,0.040181878,0.998541515,-0.036059122
0.015190668,0.027206669,0.020246301,-0.008651838,-0.413779179,0.014315024,-0.414117113,0.02089225,0.999183965,-0.034567575
0.015979935,0.027711721,0.020350065,-0.00548771,-0.438278778,0.015734985,-0.438595477,0.012512008,0.999277926,-0.03587585
0.015487019,0.02792191,0.020317495,-0.007767143,-0.434617277,0.015486111,-0.434962442,0.017857044,0.99920645,-0.035603328
0.015431427,0.028338874,0.020232536,-0.008235336,-0.443834889,0.015477111,-0.444181011,0.018540495,0.999220764,-0.034844154
0.023015471,0.02240024,0.014292959,-0.010498615,0.175438413,0.00486973,0.175819715,-0.059712385,0.997831294,0.027697291
0.023122039,0.023607321,0.012950693,-0.010260174,0.166327211,0.006977406,0.166789378,-0.06151575,0.997229041,0.041833636
0.022199281,0.024214855,0.012140445,-0.013879247,0.264383891,0.013384604,0.265086067,-0.052357512,0.997351139,0.05049154
0.021077745,0.023724703,0.011957891,-0.009733139,0.239454888,0.012512679,0.23997905,-0.040558287,0.9978158,0.052140713
0.022926135,0.023197439,0.012083263,-0.009850616,0.165794753,0.00840313,0.166299571,-0.059234163,0.996964405,0.050530077
0.022218131,0.02180084,0.012945565,-0.009436657,0.183578019,0.007569721,0.183976195,-0.051292816,0.997835721,0.04114511
0.021506876,0.021883354,0.012728718,-0.007773588,0.175721964,0.00763806,0.176059585,-0.044153165,0.998082352,0.043383379
0.02267009,0.02471149,0.011298918,-0.007660373,0.132804863,0.007924356,0.133261429,-0.0574838,0.99657391,0.059464737
0.022523558,0.022246571,0.012192635,-0.012537573,0.229020551,0.011240556,0.229638745,-0.054596939,0.997307968,0.048948867
0.022133738,0.020218555,0.013097443,-0.004707023,0.094609418,0.003696407,0.094798531,-0.049652915,0.998005107,0.038992243
0.023105897,0.020648258,0.013049997,-0.007895329,0.132254819,0.005252262,0.132594342,-0.059544988,0.997439383,0.039611506
0.021024652,0.022456549,0.010806369,-0.00952758,0.240715371,0.015241841,0.241385539,-0.039470386,0.997223662,0.063143141
0.021569369,0.021594089,0.011345307,-0.009527333,0.212947775,0.012206273,0.213509995,-0.044622423,0.997366773,0.057169564
0.022656985,0.021993375,0.01162689,-0.010335098,0.184695331,0.010102006,0.185259899,-0.055787022,0.996952564,0.054528834
0.021188337,0.022590496,0.010108567,-0.009861003,0.238733786,0.016837723,0.239529891,-0.041168153,0.996676384,0.070294874
0.022123728,0.025154533,0.009749397,-0.003316745,0.06351282,0.004839064,0.063783193,-0.0520003,0.99576107,0.075867389
0.022493318,0.020649981,0.012036624,-0.009611658,0.179433684,0.008946259,0.179913497,-0.053423772,0.99733309,0.049725334
0.021614321,0.023744235,0.00958652,-0.007115665,0.154024082,0.01182334,0.15464101,-0.046014085,0.996010581,0.076456694
0.021276444,0.022999516,0.009510635,-0.008438349,0.199102761,0.015321918,0.199869649,-0.042219263,0.996163062,0.076659555
0.022169419,0.021089908,0.010895588,-0.00981255,0.19412792,0.011948916,0.194742681,-0.05038726,0.99684321,0.061357461
0.021056503,0.020113327,0.012249364,-0.004326674,0.111014521,0.005270261,0.111223737,-0.038900635,0.998118964,0.04738432
0.019766787,0.023066089,0.010366192,-0.006674492,0.247903516,0.016914582,0.248569518,-0.026851612,0.997320662,0.068047692
0.021376852,0.018399626,0.012370584,-0.00250826,0.06050371,0.002752338,0.060618196,-0.041377997,0.998111363,0.045404488
0.022896929,0.019039154,0.011811971,-0.005403443,0.095310896,0.004887571,0.095588976,-0.056527884,0.997090872,0.051131112
0.022100011,0.019572986,0.012575076,-0.004809301,0.097949005,0.004309148,0.09816163,-0.048993693,0.997833924,0.043898496
0.020031286,0.019409051,0.011629396,-0.002833365,0.09918842,0.005284074,0.099369472,-0.028513438,0.998177987,0.053176034
0.022337977,0.019087533,0.010292457,-0.003664694,0.071561252,0.004743199,0.071811843,-0.051031896,0.996510459,0.066050369
0.022393072,0.019457471,0.010559106,-0.004687032,0.090234088,0.005764732,0.090539445,-0.051767847,0.996627363,0.063670947
0.02081413,0.019966912,0.010377761,-0.005647328,0.154689942,0.010211553,0.15512945,-0.036403969,0.99716683,0.065826014
0.021861862,0.020351073,0.010800425,-0.008195244,0.173980209,0.010795067,0.174507331,-0.046962175,0.99697937,0.061860248
0.019015467,0.021242084,0.012743543,-0.001034711,0.054853288,0.002360707,0.054913812,-0.018842448,0.998897833,0.042989311
0.01925816,0.020492209,0.012088425,-0.002958228,0.139885318,0.006891022,0.140086186,-0.021117197,0.998566112,0.049191305
0.021836983,0.022440719,0.015073445,0.002517624,-0.052610295,-0.00104238,-0.052680813,-0.047790145,0.998661398,0.01978671
0.021795424,0.02115825,0.015297117,0.003016289,-0.064425097,-0.001115007,-0.064505305,-0.046760326,0.998756568,0.017285515
0.023102807,0.025299758,0.013328261,-0.009525105,0.152204688,0.005895057,0.152616338,-0.062412092,0.997302719,0.038626647
0.022646323,0.025925126,0.013017614,-0.011439722,0.196659872,0.008312856,0.197167634,-0.058020282,0.997424717,0.042161362
0.021909125,0.024925698,0.013841994,-0.006061141,0.121581904,0.004037356,0.121799824,-0.049763135,0.998210837,0.033147474
0.022229241,0.02658952,0.011810234,-0.009545437,0.17630287,0.009770659,0.176831227,-0.053980494,0.997012079,0.055254149
0.021135662,0.02534437,0.013365114,-0.004911901,0.117097858,0.004492126,0.117286889,-0.041879373,0.998388303,0.038300327
0.02160532,0.025117992,0.015537277,0.00422489,-0.090335001,-0.00140096,-0.090444595,-0.046712465,0.998788273,0.015489702
0.022564061,0.027433354,0.01224058,-0.005918487,0.101641821,0.00521424,0.10194742,-0.058054304,0.997002381,0.051146362
0.022436786,0.027853068,0.012740873,-0.005933904,0.103885947,0.004792782,0.104165599,-0.056966067,0.997315316,0.046011176
0.023820764,0.025716584,0.01526417,-0.00575488,0.081713972,0.001510598,0.081930298,-0.070241166,0.997359631,0.018437603
0.022324571,0.027945565,0.01346095,-0.006457519,0.115385713,0.004431368,0.115651197,-0.055836163,0.997704443,0.038316667
0.022042435,0.028197398,0.01319783,-0.006014011,0.113339149,0.004687572,0.113595354,-0.052942407,0.997744586,0.041265525
0.021107785,0.028486751,0.014648695,-0.002194921,0.050954603,0.001310983,0.051018702,-0.043021892,0.998743624,0.025696117
0.023855165,0.025124425,0.017347967,-0.013097399,0.186173282,-0.000645356,0.186634534,-0.070176718,0.997528582,-0.003457859
0.024350094,0.025385318,0.018146562,-0.009924587,0.131027129,-0.001555046,0.131411659,-0.075522879,0.997073852,-0.011833394
0.021691017,0.026796738,0.01104385,-0.008538685,0.175980049,0.011212954,0.176543528,-0.04836589,0.996808274,0.063513819
0.02185121,0.026147164,0.009617114,-0.004030728,0.080802218,0.006334318,0.081150285,-0.049669916,0.995710832,0.078056631
0.023145981,0.023434252,0.014747482,-0.010803773,0.174752484,0.004084414,0.175133762,-0.061688694,0.997822932,0.023321682
0.022904489,0.02474265,0.013967591,-0.012604937,0.209569238,0.006671098,0.21005393,-0.0600081,0.997692535,0.031758979
0.022713698,0.023566745,0.013889352,-0.010605637,0.184605713,0.005954128,0.185005947,-0.057325923,0.997836642,0.032183444
0.020607062,0.025414147,0.012299182,-0.007263667,0.199435324,0.009891044,0.199812517,-0.036352412,0.998112264,0.049501621
0.022043856,0.025448835,0.009908882,-0.00498559,0.09672612,0.007230186,0.097124014,-0.051332207,0.995903244,0.07444282
0.023288097,0.022854704,0.01656015,-0.006968865,0.110772888,0.00051826,0.110993092,-0.062786474,0.99801606,0.004669298
0.022200944,0.023300175,0.016111676,0.005270294,-0.101313058,-0.00094341,-0.101454432,-0.051947399,0.998606529,0.009298859
0.02200339,0.022860818,0.015989125,0.005617221,-0.112878262,-0.00118799,-0.113024186,-0.049699283,0.998708917,0.010510933
0.023260437,0.021868279,0.015855053,-0.005668505,0.091424429,0.001076739,0.091606318,-0.06187897,0.998014447,0.01175398
0.022819398,0.018318508,0.017889289,0.002922384,-0.052622651,0.000448923,-0.052705647,-0.055447275,0.998425286,-0.008517549
0.022522474,0.018012282,0.018930871,0.005981738,-0.113996587,0.002127641,-0.114173245,-0.052391767,0.998452719,-0.018635198
0.022523189,0.018041315,0.019422758,0.006279903,-0.119629067,0.002807468,-0.119826678,-0.052408224,0.998350861,-0.023429404
0.022882642,0.01737777,0.019263577,0.004004505,-0.07196994,0.001567089,-0.072098294,-0.055542296,0.998219727,-0.021735453
0.022458792,0.01796918,0.020647269,0.005397201,-0.104132597,0.003685176,-0.104337472,-0.051728305,0.99803642,-0.035319778
0.022896797,0.017127795,0.019836398,0.003794548,-0.068193625,0.001858995,-0.06832441,-0.055537221,0.998085829,-0.027208359
0.021476353,0.016882276,0.020688403,0.003531309,-0.084462214,0.002991231,-0.084588907,-0.041746717,0.99850225,-0.035361974
0.011521662,0.019985706,0.01665261,0.003639241,0.065109704,0.000236064,0.065211758,0.05580652,0.99843504,0.003619963
0.011918038,0.020813681,0.016213862,-0.002953146,-0.056375424,-0.000454107,-0.056454545,0.052310158,0.99859849,0.008043765
0.013674545,0.020969668,0.017004937,-0.011042884,-0.317091144,-3.91E-05,-0.317283376,0.034804483,0.999394133,0.000123079
0.012516698,0.020402482,0.015599892,-0.003637841,-0.078757549,-0.001114653,-0.0788494,0.046136568,0.99883511,0.014136479
0.011069744,0.021537919,0.015302572,0.007048327,0.114915612,0.001990144,0.115148763,0.061210621,0.997975225,0.01728324
0.011831239,0.019520577,0.015334948,0.002940791,0.055938085,0.000931481,0.056023077,0.0524925,0.998482894,0.016626737
0.01130309,0.022054121,0.015643735,0.005623889,0.094858645,0.001322819,0.095034417,0.059177395,0.998150433,0.013919363
0.011266124,0.022214033,0.015631743,0.006211354,0.103939364,0.001464484,0.10413509,0.059647083,0.998120458,0.014063307
0.01096979,0.021227408,0.01474023,0.008438186,0.135772479,0.003112753,0.136070049,0.062013547,0.997813111,0.022876105
0.011848878,0.022742024,0.01680186,-0.006333801,-0.117024875,-0.000257663,-0.117196437,0.054044313,0.998536118,0.002198559
0.010902984,0.022536544,0.016361611,0.008355609,0.131251081,0.000877956,0.131519707,0.06353123,0.997957525,0.006675471
0.012092147,0.02264826,0.015304178,-0.007131292,-0.138238856,-0.002418948,-0.138443807,0.051510371,0.998519602,0.017472421
0.01185798,0.023119262,0.016457846,-0.006752921,-0.124501476,-0.000714808,-0.124686528,0.054159189,0.998515857,0.00573284
0.01117922,0.022453876,0.015213545,0.006822763,0.112232221,0.002063683,0.112458349,0.060669239,0.997989227,0.018350647
0.014083908,0.023093563,0.014937067,-0.006130524,-0.195339886,-0.004169611,-0.195480536,0.031361303,0.99928049,0.021330059
0.011278332,0.022534711,0.015083319,0.005748974,0.096087883,0.001895957,0.096278381,0.05971199,0.998021385,0.019692448
0.010931356,0.022826152,0.015406334,0.004502974,0.070846494,0.001167888,0.070999059,0.063423006,0.997851162,0.016449345
0.011251831,0.021836806,0.014376155,0.008126268,0.136173538,0.003643486,0.136464441,0.059548613,0.997868287,0.026699159
0.013917875,0.023775837,0.014650894,-0.005947004,-0.178476535,-0.004364323,-0.17862891,0.033292504,0.999146971,0.024432342
0.011428378,0.022370333,0.014289443,0.006596176,0.113332798,0.003148934,0.113568254,0.058081162,0.99792674,0.027727242
0.011600889,0.022316381,0.014017499,0.005722004,0.101429441,0.00309746,0.101637921,0.05629792,0.997948792,0.030475438
0.010816339,0.022327855,0.01406361,0.008031975,0.124704281,0.003750128,0.125018934,0.064246067,0.99748316,0.029996477
0.011129405,0.02135719,0.013621162,0.011045978,0.182212049,0.006238685,0.182653129,0.060475163,0.997585148,0.034155918
0.011235578,0.02124837,0.013265939,0.011928131,0.200520435,0.007575358,0.201017689,0.059338715,0.997526318,0.037685032
0.011505615,0.024066646,0.014649441,-0.004431687,-0.075853104,-0.001861585,-0.076005255,0.058307634,0.997998157,0.02449284
0.011172845,0.022885531,0.013540338,0.008941896,0.146287606,0.005208137,0.146653148,0.060973096,0.997507437,0.035513299
0.010683465,0.023040367,0.014004554,0.004478574,0.067609712,0.002088977,0.067790077,0.06606534,0.997339352,0.030815384
0.012025279,0.022308132,0.012647737,0.009893664,0.189938367,0.008448275,0.190383406,0.05196705,0.997662408,0.044375058
0.010594292,0.023148792,0.013704337,0.0039308,0.058467157,0.001988727,0.05863288,0.067040876,0.997173541,0.033918291
0.011623092,0.023605296,0.012870835,0.008971538,0.157575985,0.006739965,0.157975019,0.056790864,0.997474068,0.042664754
0.011143222,0.023902647,0.012563788,0.01119279,0.180309886,0.008308961,0.180847926,0.061890618,0.997024903,0.045944463
0.012431073,0.019470884,0.016929695,-0.004685481,-0.100521357,-8.70E-05,-0.100630534,0.046561221,0.998915064,0.000864815
0.014015272,0.020811176,0.014503055,-0.002871332,-0.091578256,-0.002308564,-0.091652337,0.031328519,0.999191711,0.025188274
0.012036575,0.01988901,0.013262961,0.008575343,0.169056539,0.006305449,0.169391288,0.050624462,0.99802381,0.037224161
0.01438981,0.022590661,0.017269775,-0.011487405,-0.408806776,0.001054111,-0.4089695,0.028088659,0.999602113,-0.002577482
0.013172805,0.018150324,0.016774725,-0.003704516,-0.095559058,-0.000226289,-0.095631105,0.03873756,0.999246617,0.002366268
0.014818762,0.019050319,0.016915228,-0.005103712,-0.22293483,-0.000223984,-0.222993355,0.022887282,0.999737547,0.001004443
0.011835118,0.018997302,0.015236329,0.003332806,0.063769702,0.001118352,0.063866527,0.05218392,0.998483957,0.017510767
0.013091204,0.017334774,0.016621269,-0.002073229,-0.052819694,-0.000202626,-0.052860755,0.03922058,0.999223225,0.003833196
0.01351992,0.018639505,0.015582983,-0.003679532,-0.103512907,-0.001456845,-0.103588529,0.035520654,0.99926998,0.014063772
0.014414966,0.017191494,0.017593877,-0.002501686,-0.094802115,0.000528965,-0.094836592,0.026378912,0.999636455,-0.005577649
0.014982668,0.017433092,0.017972391,-0.002369082,-0.113111682,0.001047829,-0.113141342,0.020939136,0.999737857,-0.009261242
0.015008434,0.018625483,0.015484287,-0.003094224,-0.147788367,-0.002222809,-0.147837466,0.020929904,0.999667881,0.01503549
0.016098062,0.018224381,0.016580412,-0.00155407,-0.152276336,-0.000650042,-0.152285653,0.010204964,0.999938817,0.004268573
0.016918067,0.01899886,0.017176528,-0.000466775,-0.211382968,0.000331666,-0.211383743,0.002208189,0.999996331,-0.001569021
0.014119078,0.016367445,0.017576071,-0.00170345,-0.058699163,0.000314899,-0.058724719,0.02900738,0.999564814,-0.005362287
0.015992923,0.015831815,0.016602136,-0.000615996,-0.056119689,-0.000222449,-0.05612351,0.010975725,0.999931909,0.003963563
0.015450898,0.01942393,0.013998129,-0.0009375,-0.056048528,-0.001673392,-0.056081339,0.016716784,0.999414931,0.029838654
0.012691732,0.01800547,0.01326004,0.003113688,0.071737999,0.002628569,0.071853636,0.043333755,0.998390667,0.036582264
0.011960562,0.019238759,0.014083548,0.005974831,0.11681124,0.003382663,0.117012849,0.051061321,0.998277036,0.028908476
0.015445883,0.016641479,0.017302057,-0.001337904,-0.081944683,0.000224657,-0.081955912,0.016324674,0.999862986,-0.002741188
0.016200675,0.016134238,0.018337332,-0.000641139,-0.07109152,0.000898859,-0.071100093,0.009017414,0.999879424,-0.012642163
0.015720217,0.01555214,0.017516118,-0.000831188,-0.061366618,0.000291611,-0.061372939,0.013543225,0.999896997,-0.004751452
0.017472712,0.01745701,0.01804271,0.000398695,-0.124391581,0.001237441,-0.124398375,-0.003204983,0.999945387,-0.009947405
0.024187136,0.024345567,0.020909904,-0.010643791,0.145343682,-0.005881347,0.145851522,-0.072976894,0.996518104,-0.04032421
0.023177413,0.024467323,0.01954985,0.010220997,-0.162715354,0.004289266,-0.163092468,-0.062669951,0.997687731,-0.026299599
0.023149991,0.023184458,0.020411452,0.007784025,-0.12614727,0.004397853,-0.126463694,-0.061551463,0.997497907,-0.03477562
0.022731002,0.023355408,0.019721441,0.013462736,-0.234120988,0.0065143,-0.234598206,-0.057386355,0.997965806,-0.027767903
0.022086265,0.024455126,0.019104332,0.013159111,-0.255756677,0.005555218,-0.256155227,-0.051371628,0.998444106,-0.021686919
0.021408333,0.023335092,0.020637745,0.019584157,-0.446261505,0.016620904,-0.447000139,-0.043812419,0.998347575,-0.037183218
0.021539029,0.024272485,0.018924264,0.014375197,-0.314763693,0.006235186,-0.315153465,-0.045613325,0.998763232,-0.019784601
0.02255249,0.02304917,0.019105723,0.011459763,-0.206512988,0.00442387,-0.20687801,-0.055393818,0.998235569,-0.021383956
0.023818703,0.024084384,0.018466145,-0.009314854,0.134580383,-0.002021554,0.134917504,-0.069041112,0.997501286,-0.014983633
0.022403004,0.024288632,0.018183414,0.010363649,-0.189625391,0.002297455,-0.18992228,-0.054567841,0.998436787,-0.012096818
0.021578677,0.024383344,0.018034596,0.011298269,-0.244897067,0.002591036,-0.245171242,-0.046083173,0.998881701,-0.010568271
0.022965988,0.023919798,0.017972371,0.004335361,-0.071930951,0.000711063,-0.072064989,-0.060159049,0.998140036,-0.009866974
0.022899054,0.023544271,0.018027451,0.003867653,-0.0651693,0.000678733,-0.065287496,-0.059240336,0.998189613,-0.010396068
0.019618299,0.023600584,0.021484043,0.010816515,-0.423504389,0.019513609,-0.424091671,-0.025505135,0.9986152,-0.046012714
0.020015273,0.023471694,0.018611835,0.012590674,-0.425417623,0.006988416,-0.42566127,-0.029579093,0.999427603,-0.016417786
0.020974975,0.022034278,0.018373895,0.01373337,-0.35298549,0.004861355,-0.353285995,-0.038873235,0.9991494,-0.013760396
0.021637103,0.02313159,0.017091038,0.009647224,-0.209078161,0.000158479,-0.209300672,-0.046092657,0.998936882,-0.000757183
0.022319598,0.022263601,0.017413784,0.007181324,-0.136323565,0.000550094,-0.136513693,-0.052605157,0.99860726,-0.004029585
0.021887548,0.022254931,0.017122909,0.009506378,-0.196908301,0.000211772,-0.197137757,-0.048222004,0.998836065,-0.001074233
0.021019699,0.020346327,0.018538741,0.009150948,-0.236475319,0.003590949,-0.236679554,-0.038663871,0.999137082,-0.015172198
0.023188271,0.021887368,0.017040473,-0.003811127,0.062189392,-1.47E-05,0.062306063,-0.061167839,0.998127467,-0.000235456
0.022404939,0.020037238,0.018249493,0.008357073,-0.159605733,0.001956882,-0.159836354,-0.052285182,0.998557143,-0.012243033
0.022293646,0.019415481,0.017743358,0.007236799,-0.14206988,0.001020133,-0.142257734,-0.050871041,0.998679485,-0.007171022
0.022695176,0.019679997,0.016787699,0.003463142,-0.062905859,-0.000143132,-0.063001277,-0.054969392,0.998485455,0.002271891
0.020582046,0.023846448,0.016232429,0.007249496,-0.20379786,-0.001653958,-0.203933466,-0.035548339,0.999335048,0.008110281
0.020456627,0.023452336,0.016081231,0.006659585,-0.195090653,-0.001880673,-0.195213345,-0.034114396,0.9993715,0.009633937
0.019174697,0.023137599,0.020475188,0.009177298,-0.439841746,0.01561456,-0.440214492,-0.020847332,0.999153263,-0.035470346
0.019820834,0.02237373,0.019581271,0.010820496,-0.396581687,0.010358099,-0.39686447,-0.027264966,0.999287456,-0.02609984
0.019922072,0.022104221,0.021355391,0.011990558,-0.424622995,0.018712805,-0.425204223,-0.028199528,0.998633064,-0.044008983
0.022221813,0.020789342,0.01589172,0.003774288,-0.07412228,-0.000836278,-0.074223022,-0.050850639,0.998642711,0.011267099
0.02237889,0.02065794,0.01652536,0.004637132,-0.088452144,-0.000435537,-0.088574683,-0.052352791,0.998616546,0.004917169
0.015047299,0.027694684,0.008609686,0.003036571,0.134580078,0.012186159,0.13516479,0.022465698,0.995674075,0.090157795
0.014239541,0.02801132,0.009745595,0.004046871,0.129004926,0.010137681,0.129465905,0.031258196,0.996439376,0.078303866
0.015592303,0.028187705,0.009341941,0.002142723,0.127674579,0.010610312,0.12813262,0.016722695,0.996425265,0.082807266
0.014823415,0.02758128,0.009515871,0.00375494,0.150534289,0.012146804,0.151070237,0.024855592,0.996452324,0.08040501
0.014604658,0.028269822,0.010261998,0.003270056,0.118907112,0.008704887,0.119270154,0.027417219,0.996956138,0.072984625
0.015385266,0.02923611,0.009751624,0.001581538,0.082188397,0.006539874,0.082463349,0.019178673,0.996665775,0.079306436
0.015683515,0.027314946,0.007237576,0.000909239,0.058108637,0.006095492,0.05843454,0.015559953,0.994422772,0.104313171
0.016863367,0.028958991,0.007984794,0.000164423,0.05398718,0.005324353,0.054249345,0.00303088,0.995167417,0.098145945
0.016178498,0.026845584,0.007507978,0.000720605,0.070055851,0.007109751,0.070419387,0.010233047,0.994837556,0.100962972
0.016799917,0.027631685,0.007870782,0.0003202,0.086892984,0.008553811,0.087313577,0.003667237,0.99518295,0.097966566
