x,y,z,us_mag,noise,us_mag_noisy
0.015593334,0.025981246,0.01927392,-0.418302536,-0.006410225,-0.424712761
0.013497701,0.026417328,0.017953195,-0.18547824,0.011089924,-0.174388316
0.012686633,0.027480491,0.01918824,0.024546329,0.00665869,0.031205019
0.016050713,0.027323317,0.02062241,-0.43555209,-0.002572182,-0.438124272
0.016698156,0.028649012,0.018837396,-0.423189044,-0.001500169,-0.424689213
0.017153919,0.028400296,0.019683635,-0.464158475,0.003254812,-0.460903663
0.018157147,0.02646404,0.02033525,-0.420759052,0.001015418,-0.419743634
0.017299004,0.028428072,0.020127174,-0.481116086,0.008776893,-0.472339193
0.016545778,0.028012071,0.020027096,-0.453797609,-0.000699893,-0.454497502
0.017449085,0.028281221,0.020776982,-0.480378479,0.004347053,-0.476031426
0.017245395,0.0261098,0.02166849,-0.405304611,0.002037347,-0.403267264
0.017733431,0.026413672,0.022219405,-0.387772024,-0.011240724,-0.399012748
0.016020725,0.028598832,0.020470919,-0.484700531,0.007084681,-0.47761585
0.017640557,0.024844009,0.022726601,-0.304062694,0.003800205,-0.300262489
0.018929454,0.026000837,0.019939566,-0.420630842,-0.003814916,-0.424445758
0.01954457,0.02470972,0.020170452,-0.42918542,-0.001490134,-0.430675554
0.019487156,0.024480807,0.019277111,-0.432048231,0.000663956,-0.431384275
0.015310794,0.028366603,0.019109139,-0.40103519,0.004691084,-0.396344106
0.015278126,0.028564939,0.019628163,-0.420193821,0.003196132,-0.416997689
0.015239451,0.028865673,0.019623166,-0.417042702,-0.001382824,-0.418425526
0.014357172,0.028367851,0.019905921,-0.396887541,0.007536995,-0.389350546
0.013378634,0.027015453,0.020394705,-0.145822987,0.013529518,-0.132293469
0.015190668,0.027206669,0.020246301,-0.418359816,-0.017277551,-0.435637367
0.015979935,0.027711721,0.020350065,-0.443067491,0.008788334,-0.434279157
0.015487019,0.02792191,0.020317495,-0.439389586,-0.003402628,-0.442792214
0.015431427,0.028338874,0.020232536,-0.448724657,0.009394957,-0.4393297
0.023015471,0.02240024,0.014292959,0.181141332,0.000651898,0.18179323
0.023122039,0.023607321,0.012950693,0.168742299,0.005153882,0.173896181
0.022199281,0.024214855,0.012140445,0.266261429,0.00160791,0.267869339
0.021077745,0.023724703,0.011957891,0.241246313,-0.000415156,0.240831157
0.022926135,0.023197439,0.012083263,0.16815038,0.004233322,0.172383702
0.022218131,0.02180084,0.012945565,0.191010371,-0.001606158,0.189404213
0.021506876,0.021883354,0.012728718,0.182962716,-0.0010495,0.181913216
0.02267009,0.02471149,0.011298918,0.132304162,-0.00572329,0.126580872
0.022523558,0.022246571,0.012192635,0.234254077,0.018922625,0.253176702
0.022133738,0.020218555,0.013097443,0.101230316,0.005294934,0.10652525
0.023105897,0.020648258,0.013049997,0.13569212,0.001040281,0.136732401
0.021024652,0.022456549,0.010806369,0.245571733,-0.006061781,0.239509952
0.021569369,0.021594089,0.011345307,0.218679115,0.011480598,0.230159713
0.022656985,0.021993375,0.01162689,0.18839258,-0.010940696,0.177451884
0.021188337,0.022590496,0.010108567,0.242368922,0.008230057,0.250598979
0.022123728,0.025154533,0.009749397,0.063459344,0.002511359,0.065970703
0.022493318,0.020649981,0.012036624,0.183828756,0.003888263,0.187717019
0.021614321,0.023744235,0.00958652,0.1557118,-0.006862916,0.148848884
0.021276444,0.022999516,0.009510635,0.201612785,-0.005398938,0.196213847
0.022169419,0.021089908,0.010895588,0.197817326,0.00590329,0.203720616
0.021056503,0.020113327,0.012249364,0.118904531,-0.008867194,0.110037337
0.019766787,0.023066089,0.010366192,0.252390504,-0.001116283,0.251274221
0.021376852,0.018399626,0.012370584,0.067292333,0.012284325,0.079576658
0.022896929,0.019039154,0.011811971,0.097708084,-0.001479509,0.096228575
0.022100011,0.019572986,0.012575076,0.103432983,-0.007090189,0.096342794
0.020031286,0.019409051,0.011629396,0.108587176,0.005782245,0.114369421
0.022337977,0.019087533,0.010292457,0.073015302,-0.001833137,0.071182165
0.022393072,0.019457471,0.010559106,0.091833226,-0.000988935,0.090844291
0.02081413,0.019966912,0.010377761,0.161393881,0.011462482,0.172856363
0.021861862,0.020351073,0.010800425,0.177973494,0.010744432,0.188717926
0.017954495,0.020903301,0.013402609,-0.025158674,-0.000538561,-0.025697235
0.019015467,0.021242084,0.012743543,0.061256632,-0.002279897,0.058976735
0.01925816,0.020492209,0.012088425,0.150912896,-1.59E-07,0.150912737
0.021836983,0.022440719,0.015073445,-0.048757851,0.009410756,-0.039347095
0.021795424,0.02115825,0.015297117,-0.05775293,-0.003576479,-0.061329409
0.023102807,0.025299758,0.013328261,0.152064562,-0.004658281,0.147406281
0.022646323,0.025925126,0.013017614,0.193915337,0.009396765,0.203312102
0.021909125,0.024925698,0.013841994,0.122054666,0.00875234,0.130807006
0.022229241,0.02658952,0.011810234,0.172307253,-0.000276995,0.172030258
0.021882756,0.024930552,0.014884044,0.035223,0.009085504,0.044308504
0.021135662,0.02534437,0.013365114,0.115047753,0.007677934,0.122725687
0.02160532,0.025117992,0.015537277,-0.088452198,-0.001914939,-0.090367137
0.022564061,0.027433354,0.01224058,0.097070687,-0.002522358,0.094548329
0.023141278,0.027513132,0.013083933,0.022506723,0.006353372,0.028860095
0.022436786,0.027853068,0.012740873,0.099235036,0.016536445,0.115771481
0.023820764,0.025716584,0.01526417,0.0814403,-0.002477182,0.078963118
0.022324571,0.027945565,0.01346095,0.110316195,-0.009572876,0.100743319
0.022042435,0.028197398,0.01319783,0.108120859,-0.007349587,0.100771272
0.021107785,0.028486751,0.014648695,0.045565002,-0.008972206,0.036592796
0.023855165,0.025124425,0.017347967,0.188166812,-0.013531941,0.174634871
0.022568401,0.029039459,0.013464619,0.02829054,0.013330705,0.041621245
0.024350094,0.025385318,0.018146562,0.131490275,0.00355655,0.135046825
0.021691017,0.026796738,0.01104385,0.17198351,0.003006103,0.174989613
0.02185121,0.026147164,0.009617114,0.079899855,0.009336147,0.089236002
0.023145981,0.023434252,0.014747482,0.179432705,-0.000222985,0.17920972
0.022904489,0.02474265,0.013967591,0.211191744,-0.004962485,0.206229259
0.022713698,0.023566745,0.013889352,0.189174861,0.000243591,0.189418452
0.020607062,0.025414147,0.012299182,0.194672599,0.018096063,0.212768662
0.022043856,0.025448835,0.009908882,0.096208014,0.006114696,0.10232271
0.023288097,0.022854704,0.01656015,0.114719719,-0.009615266,0.105104453
0.022200944,0.023300175,0.016111676,-0.097802341,-0.000296419,-0.09809876
0.02200339,0.022860818,0.015989125,-0.109585643,-0.011291768,-0.120877411
0.023260437,0.021868279,0.015855053,0.095564105,-0.004371074,0.091193031
0.022819398,0.018318508,0.017889289,-0.052519117,0.008843715,-0.043675402
0.022995675,0.018086927,0.018366324,-0.039652959,-0.012581485,-0.052234444
0.022522474,0.018012282,0.018930871,-0.113872051,-0.005712884,-0.119584935
0.022523189,0.018041315,0.019422758,-0.11929176,-0.000216305,-0.119508065
0.022882642,0.01737777,0.019263577,-0.071561657,0.00366263,-0.067899027
0.022458792,0.01796918,0.020647269,-0.102883339,-0.004015529,-0.106898868
0.022896797,0.017127795,0.019836398,-0.067668662,-0.007269514,-0.074938176
0.021476353,0.016882276,0.020688403,-0.083553672,-0.009476651,-0.093030323
0.022692718,0.016269477,0.021651195,-0.038690068,0.00664266,-0.032047408
0.021079551,0.015813127,0.022697041,-0.03760929,0.012082696,-0.025526594
0.022601672,0.016658803,0.02244338,-0.021132818,-0.007175537,-0.028308355
0.022322821,0.017187001,0.022249095,-0.045605362,0.001928133,-0.043677229
0.022413254,0.017711567,0.022361191,-0.040517915,-0.005512382,-0.046030297
0.020858195,0.015149375,0.02294429,-0.031955469,-0.011862477,-0.043817946
0.020699799,0.015542187,0.023099894,-0.030151511,-0.007912541,-0.038064052
0.019947859,0.015633114,0.023611698,-0.016836533,-0.013887529,-0.030724062
0.011521662,0.019985706,0.01665261,0.071451932,0.010891851,0.082343783
0.011918038,0.020813681,0.016213862,-0.051777065,-0.003391933,-0.055168998
0.013674545,0.020969668,0.017004937,-0.314950347,0.003178396,-0.311771951
0.012516698,0.020402482,0.015599892,-0.074977957,-0.001649069,-0.076627026
0.011069744,0.021537919,0.015302572,0.121149898,-0.004897028,0.11625287
0.011831239,0.019520577,0.015334948,0.064785898,-0.011361086,0.053424812
0.01130309,0.022054121,0.015643735,0.098677717,-0.024264228,0.074413489
0.011266124,0.022214033,0.015631743,0.106690221,-0.003542991,0.10314723
0.01096979,0.021227408,0.01474023,0.14247179,0.013793475,0.156265265
0.011848878,0.022742024,0.01680186,-0.119065672,-0.007133269,-0.126198941
0.010902984,0.022536544,0.016361611,0.132718846,-0.021470601,0.111248245
0.012092147,0.02264826,0.015304178,-0.14068985,0.001555292,-0.139134558
0.01185798,0.023119262,0.016457846,-0.128667712,0.005679215,-0.122988497
0.01117922,0.022453876,0.015213545,0.113788545,-0.002507235,0.11128131
0.014083908,0.023093563,0.014937067,-0.195646062,0.003433661,-0.192212401
0.011278332,0.022534711,0.015083319,0.096836984,-0.003638045,0.093198939
0.010931356,0.022826152,0.015406334,0.071375929,-0.000539891,0.070836038
0.011251831,0.021836806,0.014376155,0.142730132,-0.002658733,0.140071399
0.013917875,0.023775837,0.014650894,-0.180208653,0.011103592,-0.169105061
0.011428378,0.022370333,0.014289443,0.116692767,0.000229489,0.116922256
0.011600889,0.022316381,0.014017499,0.105225205,-0.005003267,0.100221938
0.010816339,0.022327855,0.01406361,0.129372776,0.009830696,0.139203472
0.011129405,0.02135719,0.013621162,0.191418603,-0.001277144,0.190141459
0.011235578,0.02124837,0.013265939,0.21076116,-0.003066183,0.207694977
0.013696684,0.022553772,0.012691039,0.034673858,0.005591448,0.040265306
0.011505615,0.024066646,0.014649441,-0.080364354,0.00629092,-0.074073434
0.011172845,0.022885531,0.013540338,0.149346963,-0.006364009,0.142982954
0.010683465,0.023040367,0.014004554,0.070203878,-0.00423161,0.065972268
0.012025279,0.022308132,0.012647737,0.19643271,0.007674156,0.204106866
0.010594292,0.023148792,0.013704337,0.060941912,0.001643168,0.06258508
0.011623092,0.023605296,0.012870835,0.159227997,-0.019747476,0.139480521
0.011143222,0.023902647,0.012563788,0.181741461,8.14E-05,0.181822886
0.012431073,0.019470884,0.016929695,-0.095033005,0.004026537,-0.091006468
0.014015272,0.020811176,0.014503055,-0.08963827,0.013174108,-0.076464162
0.012036575,0.01988901,0.013262961,0.181826949,0.006721457,0.188548406
0.01438981,0.022590661,0.017269775,-0.408473551,0.006955683,-0.401517868
0.012749492,0.017963799,0.017260561,-0.043502707,0.015963167,-0.02753954
0.013172805,0.018150324,0.016774725,-0.091720164,-0.000359789,-0.092079953
0.014818762,0.019050319,0.016915228,-0.221496463,0.000369926,-0.221126537
0.011835118,0.018997302,0.015236329,0.0732648,0.016977562,0.090242362
0.013091204,0.017334774,0.016621269,-0.050276216,0.006554249,-0.043721967
0.01351992,0.018639505,0.015582983,-0.096558899,0.004720008,-0.091838891
0.014414966,0.017191494,0.017593877,-0.094573088,0.009551953,-0.085021135
0.014982668,0.017433092,0.017972391,-0.113348156,0.002366495,-0.110981661
0.015008434,0.018625483,0.015484287,-0.14295727,0.005042771,-0.137914499
0.016098062,0.018224381,0.016580412,-0.151350707,0.005722349,-0.145628358
0.016918067,0.01899886,0.017176528,-0.211580053,-0.014366474,-0.225946527
0.014119078,0.016367445,0.017576071,-0.058889817,-0.00108921,-0.059979027
0.012265923,0.018299874,0.014665051,0.05482972,-0.005892615,0.048937105
0.014353127,0.017650027,0.014820033,-0.037416071,-0.000411329,-0.0378274
0.013403546,0.016908171,0.015343907,-0.026835417,-0.005492931,-0.032328348
0.015992923,0.015831815,0.016602136,-0.055633761,0.001985162,-0.053648599
0.013293319,0.017820818,0.013440087,0.056256086,-0.003861022,0.052395064
0.014481636,0.017372763,0.013259367,0.033253454,0.002358794,0.035612248
0.015450898,0.01942393,0.013998129,-0.047465269,0.004039721,-0.043425548
0.013981983,0.016847206,0.012624978,0.041895866,-0.011025609,0.030870257
0.013307191,0.017591873,0.013209885,0.056479156,-0.002855081,0.053624075
0.012691732,0.01800547,0.01326004,0.080604099,-0.008169297,0.072434802
0.011960562,0.019238759,0.014083548,0.128224865,-0.012639091,0.115585774
0.015445883,0.016641479,0.017302057,-0.08189863,-0.000821847,-0.082720477
0.016200675,0.016134238,0.018337332,-0.071939349,-0.002354045,-0.074293394
0.015720217,0.01555214,0.017516118,-0.06189866,-0.013033102,-0.074931762
0.016959682,0.015576943,0.016726933,-0.048043776,0.009596577,-0.038447199
0.015528824,0.014826136,0.017219719,-0.036890458,0.002370856,-0.034519602
0.016906267,0.014205175,0.016710114,-0.040590067,0.004301841,-0.036288226
0.016208751,0.013971169,0.016933309,-0.026151568,-0.01339986,-0.039551428
0.017472712,0.01745701,0.01804271,-0.125161201,0.003090732,-0.122070469
0.019738652,0.012105463,0.017678609,-0.020907562,-0.005726129,-0.026633691
0.018276878,0.012979641,0.021868376,-0.016055334,-0.013233759,-0.029289093
0.024187136,0.024345567,0.020909904,0.152724773,0.002289273,0.155014046
0.023177413,0.024467323,0.01954985,-0.156034663,0.004848127,-0.151186536
0.023149991,0.023184458,0.020411452,-0.117096789,-0.006102657,-0.123199446
0.022731002,0.023355408,0.019721441,-0.228381053,0.01432793,-0.214053123
0.022086265,0.024455126,0.019104332,-0.254657537,0.006650705,-0.248006832
0.021408333,0.023335092,0.020637745,-0.444069892,0.008554946,-0.435514946
0.021539029,0.024272485,0.018924264,-0.313080758,-0.002375439,-0.315456197
0.02255249,0.02304917,0.019105723,-0.202272519,0.001965784,-0.200306735
0.023818703,0.024084384,0.018466145,0.140745252,-0.009218848,0.131526404
0.022403004,0.024288632,0.018183414,-0.186003655,0.006341204,-0.179662451
0.021578677,0.024383344,0.018034596,-0.242796034,0.006722224,-0.23607381
0.022965988,0.023919798,0.017972371,-0.067323178,0.009311421,-0.058011757
0.022899054,0.023544271,0.018027451,-0.06193985,0.008281556,-0.053658294
0.019618299,0.023600584,0.021484043,-0.430505723,0.002629675,-0.427876048
0.020015273,0.023471694,0.018611835,-0.424270838,0.002758613,-0.421512225
0.020974975,0.022034278,0.018373895,-0.350223571,-0.005564559,-0.35578813
0.021637103,0.02313159,0.017091038,-0.205771372,0.006435733,-0.199335639
0.022319598,0.022263601,0.017413784,-0.132864177,0.000465753,-0.132398424
0.021887548,0.022254931,0.017122909,-0.193007335,0.002379054,-0.190628281
0.023112563,0.021750331,0.017848022,0.032094449,0.003838544,0.035932993
0.021019699,0.020346327,0.018538741,-0.235282794,-0.001600774,-0.236883568
0.023188271,0.021887368,0.017040473,0.065278567,-0.013493929,0.051784638
0.022404939,0.020037238,0.018249493,-0.159663796,-0.00965426,-0.169318056
0.023040395,0.021072308,0.016753111,0.01956383,0.00957279,0.02913662
0.022293646,0.019415481,0.017743358,-0.141880468,0.008049238,-0.13383123
0.022892211,0.019090405,0.017986,-0.038953878,0.003018546,-0.035935332
0.022695176,0.019679997,0.016787699,-0.061210282,-0.003561793,-0.064772075
0.020582046,0.023846448,0.016232429,-0.202154517,0.014507338,-0.187647179
0.020456627,0.023452336,0.016081231,-0.193265378,-0.001147125,-0.194412503
0.019174697,0.023137599,0.020475188,-0.442559153,0.00337455,-0.439184603
0.019820834,0.02237373,0.019581271,-0.396365404,0.002296927,-0.394068477
0.019922072,0.022104221,0.021355391,-0.424437821,-0.002680976,-0.427118797
0.022221813,0.020789342,0.01589172,-0.067562752,-0.002283494,-0.069846246
0.02237889,0.02065794,0.01652536,-0.083521456,-0.011883185,-0.095404641
0.015047299,0.027694684,0.008609686,0.136264592,0.00787982,0.144144412
0.014239541,0.02801132,0.009745595,0.128760576,-0.013672857,0.115087719
0.015592303,0.028187705,0.009341941,0.126980498,-0.012393569,0.114586929
0.014823415,0.02758128,0.009515871,0.150771722,0.010594084,0.161365806
0.014604658,0.028269822,0.010261998,0.11707525,-0.000481437,0.116593813
0.015385266,0.02923611,0.009751624,0.080475576,0.003171348,0.083646924
0.015683515,0.027314946,0.007237576,0.059756402,-0.004994303,0.054762099
0.016863367,0.028958991,0.007984794,0.054403875,0.002424466,0.056828341
0.016178498,0.026845584,0.007507978,0.071433283,0.014455426,0.085888709
0.016799917,0.027631685,0.007870782,0.087524973,-0.004101518,0.083423455
0.016145557,0.02587455,0.00838963,0.189529389,-0.014369835,0.175159554
0.014090487,0.027757729,0.011715,0.096002884,-0.014776372,0.081226512
0.015707614,0.027172217,0.010830568,0.150521919,-0.000489265,0.150032654
0.016546097,0.027423635,0.010542276,0.15602164,-0.00580612,0.15021552
0.016370324,0.026641252,0.010580902,0.178877071,-0.006169941,0.17270713
0.017359929,0.026290428,0.009277682,0.200823635,0.001266928,0.202090563
0.016691301,0.026218165,0.010359661,0.196321011,-0.00328842,0.193032591
0.016233092,0.026320616,0.010904762,0.175510049,-0.004445174,0.171064875
0.017571028,0.02598148,0.009262248,0.209412485,-0.001914432,0.207498053
0.013709241,0.026213205,0.012586504,0.078203172,-0.001581636,0.076621536
0.014066967,0.025553506,0.012199472,0.115363292,-0.005547273,0.109816019
0.018042056,0.026203312,0.010256606,0.203268185,-0.001919608,0.201348577
0.017303655,0.026588848,0.011430884,0.152931556,0.001762269,0.154693825
0.016358452,0.025053995,0.00742014,0.068620034,-0.007481988,0.061138046
0.017994583,0.025629086,0.010972179,0.202055827,0.009525218,0.211581045
0.015300313,0.023380024,0.007681117,0.050364558,-0.002329696,0.048034862
0.01472347,0.024436144,0.007934509,0.132801935,0.018311204,0.151113139
0.014604715,0.023767257,0.008712387,0.207511932,-0.003367202,0.20414473
0.013739562,0.02490438,0.008988331,0.20205766,0.005334438,0.207392098
0.013614747,0.025447507,0.008816402,0.184583664,0.002614469,0.187198133
0.0137134,0.02577804,0.007819078,0.092875645,-0.001271658,0.091603987
0.013353011,0.02598775,0.008227863,0.121489361,-0.002741033,0.118748328
0.012886536,0.025461989,0.008588593,0.133102983,0.007208802,0.140311785
0.013042241,0.027902208,0.009429612,0.126342312,-0.012064529,0.114277783
0.012626697,0.02809941,0.007976232,0.066308238,-0.004741874,0.061566364
0.020267079,0.03041663,0.017548464,0.020412175,0.004874322,0.025286497
0.020164928,0.028016793,0.015954219,-0.059021089,-0.003784581,-0.06280567
0.018336512,0.028198583,0.016928269,-0.144913793,0.010829525,-0.134084268
0.019443542,0.026819652,0.015883021,-0.126723796,0.000256987,-0.126466809
0.018144751,0.030303942,0.015486686,0.023737513,0.005019654,0.028757167
0.017725164,0.027230009,0.014533863,-0.041393925,-0.008876972,-0.050270897
0.018401826,0.026503405,0.015089181,-0.103740238,0.01166966,-0.092070578
0.019060433,0.027022595,0.01328199,0.056877136,-0.002990172,0.053886964
0.017563729,0.02699958,0.014192502,-0.027934268,-0.001424045,-0.029358313
0.019991299,0.027289402,0.012640741,0.130767047,-0.001821896,0.128945151
0.019810164,0.024787664,0.017466046,-0.350454777,0.017105337,-0.33334944
0.017370008,0.026199773,0.015297527,-0.130296394,0.004721392,-0.125575002
0.018925261,0.02732062,0.011748219,0.146584928,0.013095684,0.159680612
0.019895246,0.024148347,0.016720902,-0.249304473,0.00251433,-0.246790143
0.01678892,0.026278094,0.013927287,-0.036831524,0.005434644,-0.03139688
0.019144662,0.027014747,0.011248506,0.171443582,0.008618641,0.180062223
0.015603437,0.027816702,0.016824016,-0.236231327,0.002897943,-0.233333384
0.017216185,0.02579461,0.018015236,-0.41991204,-0.000440822,-0.420352862
0.023170704,0.029576926,0.016164348,-0.027729644,-0.012682193,-0.040411837
0.017143259,0.020315042,0.015094206,-0.217908308,-0.007783283,-0.225691591
0.017522005,0.022130601,0.015272575,-0.221095204,0.00099901,-0.220096194
0.014757267,0.023277523,0.014442119,-0.161597282,-0.001536129,-0.163133411
0.015384209,0.023810754,0.015953638,-0.235933647,0.010574177,-0.22535947
0.018013414,0.022689967,0.015172253,-0.20986715,-0.002209378,-0.212076528
0.017329786,0.020405088,0.013697173,-0.058830284,-0.002542632,-0.061372916
0.015249949,0.022587206,0.012699235,0.039669443,0.004385763,0.044055206
0.015404154,0.021868004,0.012296003,0.103910401,0.007745521,0.111655922
0.016121421,0.019049745,0.012292006,0.112464465,0.01156528,0.124029745
0.015714224,0.021791374,0.011993655,0.144257545,-0.009065914,0.135191631
0.017627996,0.020328373,0.012823151,0.04875575,-0.007141007,0.041614743
0.018190745,0.02313517,0.013307208,0.018279983,0.006899522,0.025179505
0.015825747,0.024795437,0.013409908,-0.031233767,0.002245679,-0.028988088
0.016332887,0.023619033,0.011977831,0.145891786,0.0050688,0.150960586
0.015413532,0.021921553,0.010928587,0.275950581,0.001708505,0.277659086
0.014907489,0.023374906,0.010961078,0.268925011,0.005138129,0.27406314
0.016046897,0.024443042,0.011495631,0.188727975,-0.016006201,0.172721774
0.018254474,0.024799371,0.012397529,0.106583819,0.001982445,0.108566264
0.016726503,0.023515103,0.010327234,0.269377708,-0.008822679,0.260555029
0.018619949,0.024819395,0.010758517,0.233454838,-0.005240544,0.228214294
0.01322631,0.023130251,0.012086413,0.180200458,-0.000641787,0.179558671
0.01389724,0.024046682,0.008620248,0.176777631,-0.001761974,0.175015657
0.013356811,0.024626382,0.009377284,0.227064535,0.006710072,0.233774607
0.01242153,0.024551798,0.009918659,0.246094495,-0.007485334,0.238609161
0.011920334,0.023010578,0.009369714,0.102168307,0.004789813,0.10695812
0.011250358,0.023037382,0.009792362,0.038426556,0.007219085,0.045645641
0.010504447,0.022932787,0.011879695,0.075597346,-0.009030524,0.066566822
0.014721049,0.021485865,0.014927629,-0.156352088,-0.005587243,-0.161939331
0.013102992,0.023014154,0.011442632,0.266110718,-0.001181843,0.264928875
0.012765422,0.022945467,0.010343664,0.274324238,-0.006289551,0.268034687
0.01275005,0.022752568,0.009103967,0.139580816,0.007006808,0.146587624
0.011038849,0.021825887,0.010712439,-0.016492976,-0.009775281,-0.026268257
0.015929984,0.022858052,0.019967632,-0.44343394,-0.009819249,-0.453253189
0.016688785,0.023409575,0.019016206,-0.430280179,-0.002087826,-0.432368005
0.015634848,0.022788867,0.017117538,-0.43222779,-0.016663838,-0.448891628
0.016117528,0.021507977,0.01984901,-0.401874423,0.005386054,-0.396488369
0.016891547,0.022963839,0.02053263,-0.44728446,0.011930761,-0.435353699
0.015371316,0.020387314,0.020300679,-0.354956657,0.003809632,-0.351147025
0.014816426,0.020105973,0.018584194,-0.320635915,0.003793276,-0.316842639
0.017441895,0.022195879,0.019849593,-0.414225638,-0.006772154,-0.420997792
0.018141558,0.0237992,0.018112255,-0.432396352,-0.004108304,-0.436504656
0.017902874,0.023951838,0.020817502,-0.441574395,0.006994757,-0.434579638
0.016464375,0.020486914,0.019848395,-0.338728487,-0.013643731,-0.352372218
0.016166026,0.020307206,0.021316508,-0.360011756,0.012336273,-0.347675483
0.017830825,0.020999573,0.019690974,-0.351663709,0.007642399,-0.34402131
0.017582666,0.020643078,0.019745641,-0.330971271,-0.008788025,-0.339759296
0.017195275,0.020341167,0.017910158,-0.306003124,0.011099843,-0.294903281
0.018854937,0.023084479,0.016799912,-0.369705468,0.011979027,-0.357726441
0.018545691,0.021917267,0.021809818,-0.426518649,-0.009343842,-0.435862491
0.018249273,0.021739585,0.016481614,-0.36731872,-8.34E-05,-0.367402152
0.016621128,0.018696018,0.021215564,-0.182629928,0.012787471,-0.169842457
0.0179909,0.019683525,0.021462822,-0.264658034,-0.011297802,-0.275955836
0.018734887,0.01981988,0.019071002,-0.256632507,-0.000161366,-0.256793873
0.01822862,0.018935051,0.019099843,-0.205729038,0.01520573,-0.190523308
0.018143293,0.018126786,0.018525781,-0.158021584,-0.001903176,-0.15992476
0.01886873,0.017345119,0.019052818,-0.119014159,-0.000851037,-0.119865196
0.016624615,0.022788866,0.016693875,-0.414473712,0.004901792,-0.40957192
0.018463146,0.020120617,0.016721243,-0.276190788,-0.002782031,-0.278972819
0.019410335,0.017963797,0.018410938,-0.141016334,0.005797061,-0.135219273
0.018814741,0.017684281,0.021917444,-0.076160103,0.002620834,-0.073539269
0.016268646,0.020832004,0.0218629,-0.38990292,-0.006398809,-0.396301729
0.015521506,0.022020202,0.021838071,-0.395246625,0.007910005,-0.38733662
0.017414767,0.022301791,0.023931019,0.071893036,0.00248388,0.074376916
0.018578421,0.023203664,0.0218112,-0.43413344,-0.00628955,-0.44042299
0.019414719,0.018080447,0.017481644,-0.138698786,0.002971084,-0.135727702
0.019720696,0.017560307,0.016166633,-0.092413157,-0.005042087,-0.097455244
0.020073982,0.017651273,0.015866449,-0.082962699,-0.004051218,-0.087013917
0.020804171,0.019209689,0.017234908,-0.160953969,0.003899445,-0.157054524
0.021064024,0.018200439,0.016133113,-0.091571443,0.014691113,-0.07688033
0.021335332,0.01780317,0.015717119,-0.067398749,-0.007276326,-0.074675075
0.022129491,0.017742477,0.017215515,-0.095467344,0.00714879,-0.088318554
0.021241099,0.017653953,0.01474762,-0.032648895,0.004326759,-0.028322136
0.02041875,0.019931333,0.015154691,-0.115785018,-0.012768601,-0.128553619
0.022257781,0.017636593,0.015853806,-0.050645925,0.004509668,-0.046136257
0.021645097,0.019037077,0.014935166,-0.042849906,-0.003506434,-0.04635634
0.022314306,0.019175192,0.016610598,-0.097287081,0.002894148,-0.094392933
0.022575514,0.019120194,0.015723584,-0.042210031,0.002313635,-0.039896396
0.022764504,0.019034704,0.016799348,-0.033950575,-0.008708116,-0.042658691
0.023099745,0.018196462,0.015108529,0.033961497,0.003682439,0.037643936
0.023194352,0.018005787,0.014233848,0.04774414,-0.005005993,0.042738147
0.023249919,0.017019177,0.014558267,0.02915474,0.003827422,0.032982162
0.022867408,0.018577687,0.012858871,0.08498887,0.009824636,0.094813506
0.023099762,0.020126522,0.014572881,0.080830514,0.007178888,0.088009402
0.023392856,0.018831255,0.013071956,0.059590597,-0.002155237,0.05743536
0.021673828,0.018008206,0.0129278,0.046802484,-0.004723167,0.042079317
0.021174805,0.018130606,0.012834103,0.042450611,0.003207819,0.04565843
0.013986236,0.01706869,0.011758552,0.066234052,-0.009288396,0.056945656
0.014210284,0.017013792,0.010547021,0.041092597,-0.004881513,0.036211084
0.013055423,0.018196037,0.012265102,0.107874773,0.004891394,0.112766167
0.015603825,0.018230079,0.011454002,0.110022001,0.004852398,0.114874399
0.015433428,0.018659605,0.011270401,0.132966802,-0.007473689,0.125493113
0.015013514,0.017721063,0.010131111,0.087711155,-0.006464634,0.081246521
0.013547944,0.019334309,0.011675271,0.168976992,-0.001929844,0.167047148
0.014999708,0.019044859,0.010408537,0.152216524,-0.003624589,0.148591935
0.013060662,0.018837418,0.011076348,0.136644766,-0.006444182,0.130200584
0.013194273,0.019731762,0.013184341,0.135799125,0.00609763,0.141896755
0.013752789,0.019858398,0.011105325,0.19777298,-0.00046282,0.19731016
0.013862326,0.019615663,0.010406841,0.177738309,0.003156487,0.180894796
0.014452747,0.01879759,0.009523145,0.102835581,-0.011961843,0.090873738
0.012636271,0.020070462,0.011658258,0.210523158,-0.005786036,0.204737122
0.013379914,0.020802269,0.011751909,0.243467018,0.002029067,0.245496085
0.014059122,0.020008579,0.009855289,0.17664139,-0.008750475,0.167890915
0.015084268,0.020073509,0.009261251,0.144080505,0.00132384,0.145404345
0.013039847,0.019784015,0.009776003,0.10280811,0.000613446,0.103421556
0.014048065,0.02206932,0.010997473,0.284555942,0.006569566,0.291125508
0.014262647,0.020723628,0.009221205,0.156706169,-0.0042172,0.152488969
0.013149725,0.021507451,0.010311108,0.250017405,-0.00133102,0.248686385
0.014316642,0.021792498,0.009440586,0.225918397,0.008586015,0.234504412
0.012452174,0.020480974,0.009536643,-0.019666502,-0.007683172,-0.027349674
0.014361295,0.02237347,0.009346983,0.236210331,0.000735755,0.236946086
