x,y,z,u_0,v_0,w_0,density,Neighbours
0.024133287,0.008338918,-0.128031,-0.003864339223110198,0.0019755724579557897,0.0038615560498629553,1056.0560593526227,10.0
0.025914075,0.011095651,-0.12594065,-0.002705483752098371,0.005510121834968402,0.002575855692391712,1056.0569049336675,15.0
0.026394855,0.010149388,-0.12569453,-0.00353326777846034,0.004798675186571509,0.003654523359559556,1056.054872182166,10.0
0.021558609,0.009380994,-0.13127512,-0.0022837423577263104,0.0003466857274808653,0.004621634738258269,1056.0580380975691,12.0
0.032216281,0.010022414,-0.11831039,-0.00020946847171710107,-0.00041315501691488357,0.002827576861160068,1056.0602217034125,14.0
0.032372519,0.013150661,-0.11764437,0.0021677935836059647,0.0016777182135559615,0.0001605789871060013,1056.0608969370364,10.0
0.029389624,0.012553406,-0.12161684,-0.0010607357434919591,0.0057276349274892726,0.0020463619390418864,1056.0576727658013,13.0
0.019344984,0.016631031,-0.13193429,-0.0010411374399431402,-0.0020210890810737213,0.0025556133105898928,1056.0593238722483,11.0
0.027195379,0.014816786,-0.12331216,0.0003448090748134831,0.005220490753364044,-0.0007550965332009344,1056.0555594834188,10.0
0.028454414,0.022247812,-0.1191221,-0.0005282381114811957,-0.0012272694844845825,0.0038491552526169416,1056.056340290077,13.0
0.033050556,0.01950632,-0.11551579,0.0011372614086101838,-0.0010788568410389887,0.0017732395127354726,1056.0577599666105,13.0
0.031621475,0.012961783,-0.11841728,0.0019027621362584883,0.004106876096610159,0.0002844183009881386,1056.0978643288045,14.0
0.031009829,0.017022759,-0.11832922,0.00563965730191381,0.004241338471776473,-0.0004694127488153372,1056.0520471098473,11.0
0.033324353,0.017879678,-0.11556511,0.0007642063270693255,0.0003682649985908373,0.0016909184958230083,1056.0586789171539,11.0
0.022758864,0.016317004,-0.12817575,-0.0009479707280694243,0.0004104078141396238,0.00046160378768923653,1056.0597946371058,12.0
0.026073691,0.006940016,-0.12627994,-0.003780020522984757,0.0008275837027596635,0.0049707030536754035,1056.0546097373424,12.0
0.020610083,0.009554204,-0.13239251,-0.0030775168207513004,0.0002473825753988297,0.005174114465222348,1056.0556548465852,11.0
0.023286086,0.009502888,-0.12883261,-0.002135193654201212,0.0035020609211174206,0.003854354035529264,1056.0579360863676,10.0
0.021335362,0.011942617,-0.13045266,0.00048803036345896434,0.0020024353267361333,0.002078439872757585,1056.0573027980283,14.0
0.025773864,0.021069944,-0.12293346,-0.0008261553065767236,-0.0011850397581499804,-0.0001710686945300436,1056.0520256927718,10.0
0.031717211,0.007903325,-0.11987358,-0.001911250401234421,-0.000870644107822014,0.0035985050957875807,1056.0531230273073,11.0
0.019669116,0.0132845,-0.13202092,-0.0017821627836443277,0.0006969515613150407,0.0028715889870734182,1056.0561304614807,13.0
0.020618355,0.018960143,-0.12936133,-0.0037857667459011745,-0.002580568232084975,0.00154582226873377,1056.0568248761965,15.0
0.020273361,0.013569461,-0.13139722,-8.801347466007414e-05,-6.81648529607055e-05,0.001641156507828911,1056.0574569386713,10.0
0.031607855,0.00795479,-0.11966471,-0.002027152829284729,-0.0014271310429363063,0.0034003006078819477,1056.0578138146996,10.0
0.029184058,0.011223716,-0.1213824,-0.001601215418191118,0.004463370330133117,0.002567005967535662,1056.057945815607,10.0
0.026279358,0.014008073,-0.12463154,-0.00015907718790633384,0.006033703526356717,4.707751068227849e-05,1056.0591207074285,12.0
0.022886861,0.015926974,-0.12741642,-0.0006081952705442755,0.0006874899007785928,0.000669307074808419,1056.061134333869,11.0
0.022944413,0.00778521,-0.13011764,-0.004209108147123408,0.0008726642871106901,0.005615869919478715,1056.0566358636584,10.0
0.025404939,0.012609865,-0.1260248,-0.00031172495149403866,0.006005712644982888,0.0012696553480982073,1056.055601308861,14.0
0.029994389,0.015152275,-0.11934881,0.0037520708938565735,0.0052297628173754275,-0.0008448068675826363,1056.0564262422974,11.0
0.03162713,0.01603172,-0.11746611,0.0054353889604746505,0.0038744599393772746,-0.0010069013312270928,1056.0544699214768,10.0
0.026076082,0.017000282,-0.12358246,0.002766715898443657,0.003019091150995418,-0.0016417472469877176,1056.0568567046948,10.0
0.023351748,0.023132943,-0.12546939,-0.004115219029058838,-0.00122848858791019,0.004243130655573424,1056.0849345615547,10.0
0.026951855,0.019112082,-0.1221546,0.0025583092940195964,0.00018860474957867665,-0.0012805129725125468,1056.056279055997,10.0
0.030325128,0.013216133,-0.12039069,0.000951683589018528,0.006642683631622145,0.0008399703532729241,1056.0571213920869,10.0
0.021905534,0.01893655,-0.12841731,-0.002915686713063696,-0.001774479104576485,0.001230672038456769,1056.059537709601,14.0
0.0219556,0.00972942,-0.13044818,-0.0024179195666203432,0.0010784655236339966,0.0041485942667030705,1056.0579260014806,14.0
0.029022992,0.01261993,-0.12132805,-0.0004034411620020956,0.00524525592849053,0.0014938297759176406,1056.0578532266163,13.0
0.027256001,0.007853,-0.12511861,-0.004073478993168022,0.0005541248629023024,0.0057308476734432975,1056.0569586323254,10.0
0.032410745,0.010750023,-0.11754837,8.348297745192222e-05,-0.001748089110229041,0.0018338236302660744,1056.0600402107575,11.0
0.023846488,0.012554578,-0.12752935,-0.0002252378366029184,0.004758158896955682,0.001345510787152881,1056.0540188685354,11.0
0.029878816,0.010457112,-0.12067694,-0.0005575026603877927,0.004293987182387924,0.0018951974728858467,1056.0588327019445,14.0
0.031433165,0.010218985,-0.11905381,0.00015510098360186944,0.001155981790404903,0.0028876096640441606,1056.057247973168,16.0
0.020979481,0.016346645,-0.12992088,-0.0013831385170022783,-0.0018288516934701123,0.00117325314820331,1056.0581055450825,11.0
0.028827522,0.005973017,-0.1239586,-0.00235431313310808,-9.210274641404614e-05,0.005663377189340232,1056.067791351729,12.0
0.024762724,0.011233225,-0.12645124,-0.0012595395536813031,0.00521716944480242,0.0021595545829212913,1056.0569194621448,13.0
0.024631655,0.01978251,-0.12449203,0.0007435940341334498,-0.0010064958152256134,0.00046837666449758055,1056.057187625329,11.0
0.030780455,0.020103589,-0.11744672,0.0025343902899850252,0.0005114635530776814,0.0012247676830740176,1056.0459804976917,12.0
0.03156887,0.017293476,-0.11751875,0.00462204298694014,0.0039553270908672875,-0.000570099479153133,1056.05455485202,11.0
0.026855471,0.021067841,-0.12157605,0.0010280154956457534,-0.0001283008249583734,0.001563149901572011,1056.05419286301,10.0
0.031563248,0.006795189,-0.12058032,-0.001367401102395994,-0.00025453563310582494,0.0027533865569782877,1056.0717438060867,10.0
0.022281984,0.02042821,-0.12721424,-0.0028783725998628626,-0.0023341985286845337,0.0017963064362027242,1056.072777245686,11.0
0.030182559,0.017214144,-0.11852513,0.00511940633450073,0.003797406311221714,-0.0008837901741956154,1056.0539828933786,10.0
0.032137215,0.010898195,-0.11830888,0.0005414205816011152,0.0009866006791753985,0.002319532159028906,1056.0511415923238,10.0
0.026737252,0.010132848,-0.1251397,-0.003451877338661338,0.004332573010056586,0.0038915642125902012,1056.0535529757205,14.0
0.028327197,0.018315993,-0.12018046,0.003345454095139971,0.0018552477861085602,-0.0012652412563295308,1056.0500666399544,14.0
0.033899501,0.016420649,-0.11481342,0.0024371614956277127,-0.00017760131976210245,0.000747885970638763,1056.0588803883177,10.0
0.030602442,0.006937989,-0.12094282,-0.001609793561495643,0.0012291774646786997,0.001658010447005753,1056.0617119930462,11.0
0.024218651,0.005292193,-0.12938294,-0.004941447358192485,-0.0030271143695507945,0.00791692707721665,1056.0473669813125,10.0
0.025564576,0.0224564,-0.1231649,-0.001859995596877771,-0.0010356464006181204,0.0017482623296432593,1056.0583175446195,10.0
0.02689614,0.005122749,-0.12624569,-0.002823022434359338,-0.0010660826896776979,0.00557066795447825,1056.0565173683117,10.0
0.031854667,0.008643453,-0.11988894,-0.0010284473128010145,-0.0012153612974763275,0.004090735024065861,1056.052806391674,10.0
0.031616565,0.011312737,-0.1186302,0.0004341927628266751,0.0025123774089390433,0.0017792144173739066,1056.068433646585,10.0
0.030130329,0.018240072,-0.11925577,0.005314502450093709,0.003506484856993184,0.00013544273229973465,1056.0477112797437,12.0
0.02808967,0.013403667,-0.12227478,-0.0009557894675353765,0.005799679225320781,0.0011918429741833605,1056.0581530824627,12.0
0.027009517,0.022691457,-0.12157465,-0.0021832358845342934,-0.00209869721897658,0.0008108931791729507,1056.0622101556219,14.0
0.019842228,0.011734703,-0.1321476,-0.0014243915520681378,-0.000710989121155229,0.0023959576820473177,1056.0551731434336,10.0
0.022233337,0.007360841,-0.13085376,-0.004569888058585994,-0.0010015408184028958,0.0071933598810979,1056.0505681715927,10.0
0.026492018,0.022279844,-0.12228088,-0.0010286367258035866,-0.0019068391054951003,0.0021038744032477437,1056.0567426638104,10.0
0.026338391,0.012382786,-0.12465741,-0.0018909394090816675,0.005965180958697672,0.0011793007287529936,1056.0829280813587,10.0
0.024504393,0.005367392,-0.12904289,-0.0038162497015487005,-0.0026086439250999557,0.006928750260266476,1056.0463320762078,11.0
0.03326083,0.014377624,-0.11613844,0.002543616180277403,0.00018584375680554853,0.0017300132820588174,1056.0672191679193,11.0
0.024497049,0.020182936,-0.12483061,0.00036932189452231514,-0.0008229072597756526,0.000948237318216528,1056.0610549551823,12.0
0.030505309,0.014787435,-0.11892397,0.00401791264976766,0.004762479011431687,-0.000552781702520956,1056.0565626022183,14.0
0.030542666,0.007062472,-0.12178988,-0.003059102648041434,0.0018274673308481622,0.0019381639549263254,1056.0534040309028,11.0
0.029182076,0.010145233,-0.12193879,-0.0026959193712859683,0.004491291003556008,0.0032887196215975,1056.0586432363946,15.0
0.025745695,0.00881903,-0.12677701,-0.004737060027279303,0.0029597444676663543,0.004873248634373426,1056.0566897563233,13.0
0.030262927,0.007317932,-0.1217292,-0.0034445722779519617,0.002284209177176537,0.00255807992396911,1056.0522645759595,12.0
0.032088861,0.013872572,-0.11737177,0.003447377831655322,0.0029621411960432946,-0.0007127496667690814,1056.0590511471942,13.0
0.02702052,0.018657366,-0.12196582,0.0025470648088335656,0.0011885401793836287,-0.0015653379668123292,1056.0524157906202,13.0
0.022031792,0.022206992,-0.12714444,-0.004275154832506966,-0.0020807298545038135,0.002292650965079218,1056.065256561585,10.0
0.0295706,0.016695403,-0.11947705,0.004828042816114822,0.003974452053952821,-0.001930960637921896,1056.0532402786794,11.0
0.029224185,0.011481306,-0.12117148,-0.0009319256653368448,0.004907088412149429,0.0025310481821360416,1056.0576810481875,10.0
0.031002069,0.00686827,-0.12127058,-0.001553712847479231,0.0008348792627078768,0.001918778211444096,1056.067698618561,11.0
0.027686106,0.021506816,-0.12063034,0.0014723031140995693,-0.0015915843215482451,0.0030136255795749235,1056.0540383639975,11.0
0.027762469,0.018915646,-0.12161198,0.0027330412811599307,0.001458483558164105,-0.0006415806916886715,1056.055544667677,11.0
0.029507441,0.016208118,-0.12021988,0.004325790519224272,0.005607302780690294,-0.0014695932153269086,1056.0561368516103,13.0
0.029219111,0.013816074,-0.12107784,0.0010438625912640323,0.006358096528057493,-0.00019717154210398616,1056.059162679967,12.0
0.022963932,0.006659397,-0.12990889,-0.003968246694714471,-0.00032265202205197395,0.0069054479855737115,1056.0502552312412,11.0
0.033695634,0.0156615,-0.11519884,0.001914683823588977,0.00043338716066114544,0.001478927185890933,1056.0640875952133,12.0
0.023473222,0.011172556,-0.12840497,-0.0005186890729144287,0.004307927196655601,0.0013677984128584039,1056.0569264194341,13.0
0.028329987,0.017108304,-0.12147361,0.0028850039847474643,0.004924956039659838,-0.0012046463709298883,1056.0577562241724,12.0
0.027730949,0.00923154,-0.12404957,-0.004123803851756501,0.0030761090892301307,0.004950920777952505,1056.0574736535493,13.0
0.021776879,0.017347984,-0.12866458,-0.002020914171783308,-0.001584584682393116,0.0012541592776478736,1056.0552731008054,10.0
0.022482855,0.01351659,-0.12915212,0.0015491617613473325,0.0032746864558059587,0.0007879506493260015,1056.0562955105904,10.0
0.028114317,0.022631848,-0.11988202,-0.000842339880944608,-0.0012240222981076895,0.0038904138247493674,1056.059722264254,15.0
0.021934319,0.014509752,-0.12953855,0.0010643647111268292,0.0009035862702120432,-0.0002007182824628081,1056.054179852342,11.0
0.019081553,0.017322402,-0.1319055,-0.0025176941816592376,-0.0016892175255688586,0.0013766886122491334,1056.0565817955535,11.0
0.030682063,0.010481917,-0.12066942,-0.00019869256181520556,0.004244935235219714,0.002707844322066689,1056.056067271027,11.0
0.031705923,0.01972428,-0.11686702,0.0026563630578308167,0.00045011386350795587,0.0006029251758852114,1056.0490771000707,15.0
0.03258463,0.012366263,-0.11729389,0.0013692708066779748,-0.0003111207060708969,0.0002419775307149046,1056.0496753776922,10.0
0.028268311,0.012670363,-0.12263223,-0.0019396665096243753,0.005501811717948834,0.002682588082823171,1056.0574871639424,14.0
0.020804219,0.015328649,-0.1305878,-0.00025182199250779324,-0.001144632896707201,0.0012782673004580326,1056.0576312472224,11.0
0.031439587,0.009773449,-0.11974948,-0.00013732289192715892,0.0011501372807189599,0.0032708176715600806,1056.0563254275678,12.0
0.028035264,0.018985853,-0.12074047,0.0028938182695633016,0.0013898635817854448,-0.0008992487943618128,1056.0573098948637,10.0
0.031193852,0.015869129,-0.11852577,0.005909538904973738,0.004735361415417322,-0.0005573718594844988,1056.057638568075,11.0
0.03330598,0.014794828,-0.11659469,0.003650111919964047,0.0011575388511678828,0.0014308391174577282,1056.057387038029,13.0
0.029207185,0.019645244,-0.119014,0.0033964947250298048,0.001671280758826993,0.0012916731183131107,1056.0505306339617,12.0
0.025135258,0.006996991,-0.12744759,-0.004041113574251518,4.2090248300755227e-05,0.005093283958621349,1056.0562008080885,12.0
0.023376606,0.022438904,-0.12581882,-0.0031743362827005507,6.446095946216577e-05,0.004005824562522359,1056.0619856068604,12.0
0.020926686,0.012121879,-0.13089859,-0.00016046897310547373,0.0017667244463658426,0.0017744373109955891,1056.056890055287,10.0
0.022843774,0.01473474,-0.12797049,-0.0005262751797860425,0.0019212781933351814,0.0004904204732771033,1056.0576149813032,14.0
0.023987362,0.013821309,-0.127276,0.0003187690091212943,0.004793375339351851,0.00034508344256235286,1056.057383866554,11.0
0.026865175,0.018180914,-0.12198883,0.0018497510076776911,0.0018482050495036348,-0.0020419525019584896,1056.0528700955192,10.0
0.026764285,0.020079661,-0.1216097,0.0016332837061210866,1.5855577320177703e-05,0.0004210785095577899,1056.0611872704062,11.0
0.024233961,0.005320051,-0.12895934,-0.00404585934541488,-0.00271055703505152,0.006889516049255693,1056.0471714261116,10.0
0.0240373,0.023059083,-0.12467224,-0.0019300137346213088,-0.001094487848159129,0.007998105266233069,1056.0739578116206,12.0
0.032071669,0.017156454,-0.11688234,0.003235216768654577,0.0033768748796203694,-0.00044914154442642973,1056.053507041728,10.0
0.018924888,0.013047845,-0.1329506,-0.0020582621668309557,-0.0003357107605753567,0.0040948996532844196,1056.0584001838217,12.0
0.027963459,0.013364753,-0.12236701,-0.001239343369228026,0.005717488182443841,0.0013485153828229077,1056.0582024365517,13.0
0.03280624,0.013079103,-0.11667675,0.002724417267494341,-0.0006628253328967691,-0.0002465240608150499,1056.0512980283975,11.0
0.022556614,0.023502959,-0.12601195,-0.0032638089601145213,-0.0010129089929128573,0.00019839452481682095,1056.094964440166,14.0
0.02759793,0.009323323,-0.12369281,-0.004307843562499755,0.003039891274971784,0.004594734131693597,1056.0569761120607,10.0
0.021208057,0.020681813,-0.12807229,-0.0030640602620665243,-0.0019683241133308183,0.0016837060447047675,1056.0530561127532,12.0
0.030424321,0.02212419,-0.1170761,-0.0010071864664299008,-0.0013094845146186644,0.00044453495985215323,1056.060256342534,11.0
0.022638736,0.011286955,-0.12913026,-0.0010133238731704674,0.0033820969965693364,0.002098821831876812,1056.0572163785023,11.0
0.029795464,0.022560332,-0.11775219,-0.0013545083316944609,-0.002133012147444678,0.0030558171170958636,1056.0554578887222,15.0
0.026336713,0.007997383,-0.12606852,-0.004301472433163862,0.0016779898553913315,0.005161029590694766,1056.0546257144767,11.0
0.026645556,0.016465409,-0.122791,0.0020798112113654434,0.0027100553082894034,-0.0014796916607562897,1056.0565960121658,10.0
0.027904755,0.01406478,-0.12282434,-0.001046720837903557,0.005849369191403328,0.0002794436916190223,1056.0597005333664,10.0
0.030309502,0.016981207,-0.11917055,0.0053167871367921435,0.0040825431562557905,-0.000724893125823837,1056.052746750376,11.0
0.022786841,0.00670519,-0.13071035,-0.00474232158865424,-0.0010794369391004684,0.007622485944944355,1056.0604629487586,13.0
0.032117829,0.01073684,-0.11868171,0.00033844618122096397,0.001635341784253593,0.0031162052141599506,1056.0573823486948,10.0
0.019807206,0.015083502,-0.13120608,-0.0007511893107145368,-0.0011349059116769842,0.002829201766222056,1056.054467172199,10.0
0.02588542,0.004326928,-0.127689,-0.0026713345742429076,-0.0025206177370829495,0.007044263911140188,1056.0558937982469,10.0
0.028216211,0.007976412,-0.12340389,-0.004599231883771166,0.00213572471614092,0.004902878447283531,1056.052263419171,10.0
0.028965233,0.008128794,-0.12246678,-0.003766063337336461,0.0024718804829276055,0.004238246779427558,1056.0567294066318,11.0
0.025515245,0.00714269,-0.12737128,-0.0041237600126490925,-0.00017155223460950015,0.005471445595775848,1056.05534910473,12.0
0.02985804,0.013894916,-0.12008508,0.0024168372597078037,0.006512135156442566,-0.0003677675525566234,1056.0556188913938,10.0
0.019034984,0.012852793,-0.13310772,-0.0022542697113761613,0.0001267599899129293,0.004270871066178374,1056.0566310835125,13.0
0.030462133,0.013255416,-0.11943346,0.001994760510402906,0.005942556888858643,0.00019853979292347367,1056.0619004660566,10.0
0.026981425,0.008093539,-0.12505828,-0.0036130722612819754,0.0007353864215169217,0.005267445929128776,1056.0549948859702,10.0
0.030987177,0.016391773,-0.11853999,0.005999304746009172,0.004855068302725473,-0.0005653759071187955,1056.0557626832776,10.0
0.026885686,0.00661976,-0.12601295,-0.003951256911366315,0.00014028648957055745,0.0053295408402496145,1056.0557198773656,16.0
0.021926668,0.012588075,-0.12972066,0.001117648776076593,0.002518587431378164,0.0015639666285367341,1056.0553967631613,10.0
0.029445847,0.013147894,-0.12127516,-0.00029426867784579694,0.006068999537327165,0.001048156846398793,1056.057576393149,11.0
0.029973388,0.009961923,-0.12142786,-0.0021827787889713325,0.004979354026565269,0.0028198567045708747,1056.059713683631,11.0
0.03169449,0.007895354,-0.11929689,-0.001783306706524606,-0.0012760252337330475,0.003466417948809025,1056.0583111872982,12.0
0.026138257,0.012003289,-0.12535056,-0.001475630289188258,0.005697889762167157,0.0017729921307724208,1056.0585193088466,11.0
0.019782456,0.014884448,-0.13126834,-0.0006784749201046775,-0.00132347274771545,0.0028574956987800285,1056.051525090166,10.0
0.024563547,0.019109193,-0.12486368,0.0005938645549733227,-0.0008652881280442157,0.0003170761848162778,1056.0529782944957,10.0
0.033778522,0.016335564,-0.11566257,0.00221896157820768,0.000466267450691384,0.0005482019685991778,1056.0566963562674,10.0
0.022710476,0.006302291,-0.13078122,-0.0053139402231501195,-0.001832891692715512,0.007535084882030355,1056.0724897840284,13.0
0.025371803,0.018391101,-0.12411633,0.002260452277726711,0.0013558553349301095,-0.0004956923505157856,1056.0583325465461,10.0
0.031969395,0.016816728,-0.11661581,0.002967498909287022,0.002703386000320097,-0.0005419982364209769,1056.0516760583832,10.0
0.022188298,0.020224174,-0.12714937,-0.002998651108796759,-0.0015913198534905921,0.0011623594095696577,1056.08135606454,10.0
0.026084486,0.01707517,-0.12375103,0.002691638820600534,0.0035285537717230776,-0.0016557370457069708,1056.0585208827995,10.0
0.024424136,0.022570441,-0.12419977,-0.0003211776923026322,0.00010288029027258158,0.0048140339193846575,1056.057855615578,10.0
0.024056081,0.008683096,-0.12832655,-0.003999403546608195,0.0026369788612613096,0.003804385324885843,1056.0574137763176,11.0
0.025359262,0.021965694,-0.12347225,-0.0014689962001563912,0.00031535609301711564,0.0005756945592623428,1056.0529143652052,11.0
0.019171132,0.015439088,-0.13243298,-0.001648447107873568,-0.0007759157755972996,0.003638771676378722,1056.0525712935284,12.0
0.026317354,0.009167681,-0.12596877,-0.0037501017067343902,0.0035317895893849107,0.004609104627509719,1056.0536580717371,12.0
0.021617407,0.01953616,-0.12832204,-0.0030530112247211315,-0.0018724366838727155,0.0011777722806610709,1056.0571860522214,10.0
0.019881288,0.014240857,-0.1319017,-0.0010499171902836782,4.755316567424418e-05,0.002454199760263708,1056.0572764588087,11.0
0.02310802,0.016304607,-0.12774816,-0.0005441380941271359,0.001146758914987874,0.0006290027422875082,1056.0592018556267,12.0
0.024988012,0.004918358,-0.12842512,-0.002241856121670912,-0.003096602379406308,0.007254518333021889,1056.032745779813,10.0
0.020847473,0.017110454,-0.12977627,-0.0021151630850901036,-0.0027049592282902394,0.0014595861006517447,1056.0543222840924,11.0
0.025261758,0.015818914,-0.12492481,0.001395380786558,0.004078208240810096,-0.0016274932664678827,1056.0575787028504,14.0
0.020672956,0.020547824,-0.12892899,-0.00290867632618294,-0.0017387624756609447,0.0008268592953157155,1056.0704225594238,11.0
0.024166431,0.011100588,-0.12749964,-0.0006284839321998612,0.005118287119182782,0.0020063409137991133,1056.0575847630437,10.0
0.028733086,0.00926118,-0.12315199,-0.0034968365635609845,0.0033530303319475653,0.004454125868388591,1056.058044593071,10.0
0.031040963,0.008336358,-0.12060308,-0.0017992344781931618,0.001341353567402908,0.0025938994117895406,1056.053388124318,11.0
0.028485058,0.020147333,-0.12005253,0.0038659237153458987,0.001026613467692822,0.0007258287946625622,1056.047730434883,13.0
0.029716158,0.006080188,-0.12296301,-0.0027205136597188246,0.001692684672599382,0.0046709534501798294,1056.056038345421,14.0
0.033484891,0.011989849,-0.11698239,0.0018838391323640624,-0.0007671210000137398,0.0017553244527861536,1056.0589719548002,11.0
0.017819701,0.016843325,-0.13310768,-0.0023826433119925935,-0.004984479478397296,0.004677801668379243,1056.0538657016525,12.0
0.031169193,0.019769767,-0.11772083,0.004222355677571432,0.00017608317129409444,0.0005170129896723459,1056.046368276222,10.0
0.030561833,0.016396677,-0.11914527,0.005796242775459337,0.004826665638828765,-0.00041690276597696325,1056.053574427088,14.0
0.029768009,0.012669654,-0.12007642,0.0006230014060302084,0.005599582442952573,0.0010486893668085378,1056.0568693948994,12.0
0.019880809,0.017277943,-0.13069166,-0.0022619415422735624,-0.0015288073167270932,0.001487078133886637,1056.05412384037,12.0
0.023315132,0.022163976,-0.12557563,-0.002842797828041274,-0.0006151860686455316,0.004254709586885178,1056.0609078067496,18.0
0.024592314,0.008876078,-0.12767044,-0.004060598773779731,0.0021908164699621013,0.004057277008459784,1056.0568853472253,10.0
0.033096094,0.016789688,-0.11557081,0.002057639347618705,0.0009725170552356892,-0.00019275288449400457,1056.0651310141134,10.0
0.028288044,0.007811202,-0.12369482,-0.004315453500242293,0.0012901688342782398,0.005318005542996509,1056.050548537504,10.0
0.027952183,0.013945535,-0.12228582,-0.0006017924752159413,0.005986501249678476,0.0004891258261599323,1056.0617631269897,10.0
0.026870433,0.013381734,-0.12419917,-0.0013553561837344205,0.005636787413041588,0.0014157149941635546,1056.0606992316318,13.0
0.022500476,0.019796027,-0.1269322,-0.002229806957153382,-0.0017451564544474097,0.0011191928765068486,1056.0710355525573,14.0
0.026970699,0.017615058,-0.12253464,0.0021139840803980135,0.0030420444491987496,-0.0019512427525600466,1056.0575381251872,13.0
0.025037419,0.007508404,-0.12779249,-0.004231750355465741,0.00033467066499742477,0.004965935018273714,1056.054744325797,12.0
0.029133677,0.005577599,-0.1234245,0.0008920820989395373,0.000962180830341191,0.005057151384707003,1056.0536168845956,10.0
0.026999859,0.011603303,-0.12447168,-0.0031180355454648104,0.00593421773109401,0.0032633001484678238,1056.0850788607647,11.0
0.031583484,0.016381619,-0.1180718,0.005937726983666947,0.004309189718949817,-0.0010291607226204963,1056.0579963736354,11.0
0.028834186,0.00764547,-0.12264214,-0.005603205604757552,0.002093515214978429,0.004700257447394381,1056.0539349472597,11.0
0.026350023,0.008858158,-0.12571037,-0.003739145940658453,0.003085617321207094,0.004934098805418671,1056.0540296983354,10.0
0.022241239,0.014070829,-0.12914822,0.0008272344066975765,0.0017603211616638193,0.000281346361777087,1056.0569172457433,10.0
0.031692937,0.014272149,-0.11789525,0.003718153625797005,0.004082147661413866,-0.000477041805846418,1056.056508666044,11.0
0.022145659,0.022723392,-0.12688437,-0.004453278667219853,-0.002063330726161482,0.00203814755910496,1056.1056010238672,11.0
0.019034596,0.016615387,-0.13211691,-0.0008388671328225531,-0.0019944308726220637,0.002894722835521535,1056.0598183128047,12.0
0.029981725,0.021351483,-0.11790214,0.00043425072861373533,-0.000654086111984109,0.001687979280937852,1056.051751073407,13.0
0.028369876,0.009557957,-0.12282201,-0.003258629024230889,0.0033662706172522274,0.003927110235577794,1056.0550901028803,10.0
0.027026767,0.018171592,-0.12208607,0.002090809843602339,0.0019067062261538023,-0.001927731491805946,1056.053933026952,11.0
0.027987435,0.020866074,-0.12078357,0.002434410213456395,-0.0004125696494210156,0.0017803600513875075,1056.0567590995763,11.0
0.03243823,0.016019704,-0.11631529,0.004073505488373958,0.002202000881031391,-8.840946661113648e-05,1056.0581053051164,11.0
0.029839989,0.016792046,-0.11946607,0.005272435180503134,0.004464694383031555,-0.0013002746340380776,1056.053656990536,12.0
0.025473883,0.018753901,-0.12357955,0.001995052758837589,0.0011430170374097672,-0.0002139882959857069,1056.0585680648705,10.0
0.021718776,0.012252203,-0.13005507,0.001046786418668019,0.0022157508096206095,0.0016682340526521027,1056.0566683287568,11.0
0.021454312,0.009331971,-0.13097732,-0.0019715116845216104,0.00029809893098495737,0.004970895125169545,1056.057953424293,11.0
0.028786393,0.011263378,-0.12271487,-0.0028626381479241393,0.005528928308930364,0.002823534479619458,1056.0595137131008,12.0
0.02187565,0.008534768,-0.13121319,-0.0036170019187592314,-0.0008687653356591263,0.00496205727609129,1056.057884366457,11.0
0.020801721,0.018859532,-0.12932694,-0.0037409890638052147,-0.0021859652302425067,0.0018743585949385973,1056.057685671558,15.0
0.032715973,0.012982793,-0.11650436,0.002934064219660899,-0.0008038184966885045,-0.00034784295454535336,1056.0516508177734,10.0
0.028688615,0.010276916,-0.12286758,-0.0030499812278599395,0.004428542467599279,0.0036855684979254224,1056.058393388961,10.0
0.025376085,0.01753385,-0.12439675,0.002398403946514639,0.0026926937136485065,-0.0009489140363420526,1056.0612189425053,14.0
0.029462067,0.023027508,-0.11830137,-0.0011614168612103174,-0.0022669862594192954,0.0030818681966963027,1056.0574287947427,10.0
0.027921582,0.01363571,-0.12211641,-0.0008521877972880352,0.005672516232592645,0.0010533183857368053,1056.0595103476994,11.0
0.028346876,0.023320733,-0.1191885,-0.0005741842420952081,-0.0012068997791951515,0.0018111860511748363,1056.0620204931288,10.0
0.028144049,0.012562085,-0.12220603,-0.0011836399996031555,0.004925017625910471,0.0025469501344741728,1056.0584487150898,10.0
0.024315247,0.023075731,-0.12359473,0.0012260473742828591,8.233646735496937e-05,0.0033385414803369174,1056.0838722074213,11.0
0.018085649,0.016808437,-0.1327592,-0.0019849805210193344,-0.0036956735405896477,0.004405530919827853,1056.0565386286955,13.0
0.020877261,0.00959752,-0.13207705,-0.0026667604405437163,0.00030288658644827144,0.0053235309235053,1056.0571965121678,10.0
0.031248687,0.014372197,-0.1184985,0.003735118893878742,0.0044093987252417565,-0.0002097845702334978,1056.0587357177021,11.0
0.021728391,0.015998313,-0.128988,-0.001378730204104308,-0.0008808331411885486,0.0007077779859175923,1056.0609641306319,10.0
0.030336158,0.018586136,-0.11844035,0.003875894839065323,0.0026765336035016905,0.0008887452233149942,1056.0526139233134,12.0
0.029514249,0.013283663,-0.12086386,0.0006967481640716306,0.00631549479932178,0.0005771202215950033,1056.0582139080684,13.0
0.030515984,0.021073161,-0.11758766,0.0010859224460744417,-0.0009890264450556083,0.001265611881684094,1056.043565591897,11.0
