x,y,z,us_mag_0,noise_values,us_mag_noisy_0
0.052034605,0.018156666,-0.15320879,-0.164276057,0.006915869,-0.157360188
0.067274064,0.019102314,-0.1507208,-0.125303935,0.01001569,-0.115288245
0.063126035,0.006759459,-0.14246671,-0.205990514,-0.012117007,-0.218107521
0.071844608,0.016513458,-0.14983411,-0.109336925,-0.002668936,-0.112005861
0.035383388,0.024131034,-0.14765081,-0.418811622,-0.002141014,-0.420952636
0.050986815,0.000466391,-0.13927487,-0.256231462,0.008677133,-0.247554328
0.052450288,-0.007141826,-0.15265113,-0.115129315,0.001640105,-0.113489209
0.063443236,-0.004487486,-0.15932187,-0.100287862,0.013475907,-0.086811955
0.058537629,-0.002328139,-0.15672214,-0.12254366,0.015508147,-0.107035514
0.029665317,0.030477634,-0.13701113,-0.496827619,0.016383327,-0.480444291
0.044883631,0.000677194,-0.13719398,-0.199238867,0.001006348,-0.198232519
0.040434688,0.034050573,-0.13717702,-0.33046574,0.004789283,-0.325676457
0.04508812,-6.00E-05,-0.14576174,-0.192826606,-0.00831333,-0.201139936
0.05098452,0.023191398,-0.13283931,-0.219202796,0.00148151,-0.217721286
0.041158233,0.020402974,-0.12667176,-0.220699751,0.002044372,-0.218655379
0.052609786,0.006345111,-0.13012283,-0.166775707,-0.011256039,-0.178031746
0.039442308,0.012389787,-0.15447982,-0.155421354,0.002957196,-0.152464158
0.05148058,0.007221392,-0.13995522,-0.330842645,0.033285446,-0.297557199
0.056792725,-0.007196726,-0.14353776,-0.133892449,0.012757748,-0.1211347
0.070348285,0.010614119,-0.1556945,-0.125771058,-0.000942191,-0.126713249
0.033033352,0.027066467,-0.13477591,-0.593006876,0.014892302,-0.578114574
0.043111574,0.006760665,-0.13312317,-0.175910308,0.028213827,-0.147696481
0.05729185,0.005109774,-0.14362237,-0.284205419,0.013684597,-0.270520822
0.048017476,0.02228261,-0.14841084,-0.255197124,0.005141253,-0.250055872
0.033554405,0.027723324,-0.14563632,-0.516056106,0.006138066,-0.50991804
0.074310742,-0.001012008,-0.16279498,-0.102144439,-0.003888702,-0.106033141
0.058734141,0.026270021,-0.14927463,-0.119084481,-0.004529167,-0.123613649
0.047268189,-0.000612876,-0.15018867,-0.168322436,-0.001123706,-0.169446142
0.06893672,0.017195622,-0.13908552,-0.085830575,-0.018577099,-0.104407674
0.066360109,-0.013541166,-0.15926957,-0.07711523,-0.019726257,-0.096841488
0.073013619,0.001156973,-0.14007112,-0.123000785,-0.007262638,-0.130263422
0.070945829,0.006971248,-0.15510657,-0.12297981,-0.018628425,-0.141608234
0.040114395,0.02820896,-0.1355743,-0.657359994,0.00050422,-0.656855774
0.076122195,0.002276182,-0.14625026,-0.123724641,-0.018969814,-0.142694456
0.081312373,-0.007193317,-0.16833192,-0.080091962,-0.002763983,-0.082855944
0.04522267,0.025822915,-0.14081787,-0.461021522,0.001202207,-0.459819315
0.072583929,0.013362748,-0.1465849,-0.122451097,0.002125876,-0.120325221
0.069383107,0.017343597,-0.14570194,-0.12578164,-0.001808032,-0.127589672
0.052498743,0.028965106,-0.14995664,-0.093068127,0.000448516,-0.092619611
0.069649555,-0.002670808,-0.14672244,-0.143279585,-0.002931236,-0.146210822
0.068200268,-0.004725308,-0.14583217,-0.140138017,0.002635176,-0.137502841
0.0565072,0.030872615,-0.14211588,-0.092823383,-0.009161255,-0.101984639
0.068078838,-0.002954569,-0.151802,-0.138501724,0.009891305,-0.128610419
0.030014304,0.020831769,-0.13628188,-0.51030257,-0.009279114,-0.519581684
0.031690888,0.014878142,-0.1420536,-0.133406882,0.011092288,-0.122314594
0.04951898,0.006469938,-0.14595026,-0.320229113,0.001393144,-0.318835969
0.027921239,0.034947429,-0.14220281,-0.328623531,0.003643912,-0.324979618
0.052698396,-0.001032212,-0.14818609,-0.220469236,0.005512612,-0.214956624
0.039309837,0.03518017,-0.12659405,-0.111169463,-0.007299593,-0.118469055
0.042432759,0.010404915,-0.13077568,-0.120850483,-0.010285801,-0.131136284
0.023876233,0.025189934,-0.13363761,-0.418445034,-0.010813342,-0.429258376
0.03654784,0.034509201,-0.14265864,-0.26395458,0.000489744,-0.263464836
0.053189706,-0.001211204,-0.14924622,-0.208849051,-0.010926239,-0.21977529
0.046705626,0.01049263,-0.13165158,-0.208834777,-0.008157293,-0.216992071
0.073962919,0.010965991,-0.14270023,-0.120417884,-0.019831,-0.140248884
0.0571048,0.011915446,-0.13655145,-0.225097897,0.012482322,-0.212615575
0.047965642,0.007293832,-0.15253919,-0.218770272,0.010316888,-0.208453384
0.038236268,0.02800273,-0.13242055,-0.666421136,0.001024155,-0.665396981
0.036366474,0.012677443,-0.15208527,-0.148979279,-0.016107585,-0.165086864
0.058485091,0.010161477,-0.15202107,-0.216992117,0.002953622,-0.214038495
0.063001707,0.026650328,-0.13497326,-0.095673382,-0.009574819,-0.105248201
0.057366394,0.021023529,-0.14589573,-0.24227273,-0.001248013,-0.243520744
0.059725586,0.00706438,-0.14678164,-0.260515863,0.010993183,-0.249522679
0.051688962,-0.0017551,-0.14944281,-0.194823251,-0.002834337,-0.197657588
0.066775367,0.017161647,-0.14047046,-0.12119196,-0.015130662,-0.136322622
0.036247842,0.035512075,-0.13028385,-0.361308146,0.007554387,-0.353753758
0.069793247,0.006367617,-0.15401855,-0.136711372,0.009848061,-0.126863311
0.070980541,-0.013497127,-0.14684263,-0.086015771,0.007145823,-0.078869948
0.031466037,0.018665599,-0.14672865,-0.295145258,0.00899553,-0.286149728
0.0512073,0.008402064,-0.13017927,-0.172646067,-0.002371083,-0.175017149
0.047899079,0.001365051,-0.14110082,-0.262084664,-0.007321333,-0.269405996
0.04515731,0.028264459,-0.12591191,-0.082804392,0.003999426,-0.078804966
0.053434849,0.012673846,-0.15501526,-0.185703056,-0.013298715,-0.199001771
0.071889661,-0.004661189,-0.16145141,-0.099933918,0.013830895,-0.086103023
0.034974001,0.019249793,-0.14475468,-0.472926415,-0.000943489,-0.473869904
0.045808416,0.012551025,-0.13776547,-0.356548838,0.00340007,-0.353148767
0.048425812,0.01233929,-0.14495888,-0.374957222,-0.008119936,-0.383077158
0.063886091,0.003302416,-0.14051658,-0.180896249,-0.006270102,-0.18716635
0.05266694,0.006434132,-0.1552659,-0.176086292,-0.018163191,-0.194249484
0.043965459,0.016674347,-0.13602066,-0.427096601,-0.035681895,-0.462778496
0.054719314,0.027466545,-0.140706,-0.172856454,0.006128006,-0.166728448
0.046159726,0.03097648,-0.14294614,-0.192884824,0.017382037,-0.175502787
0.045897897,0.020841988,-0.1278718,-0.198514183,0.016395578,-0.182118604
0.052015651,-0.00092449,-0.13775823,-0.219557794,0.007725953,-0.21183184
0.053609025,-0.003161295,-0.15896831,-0.093764736,-0.004607723,-0.098372459
0.076474927,-0.012820545,-0.15397762,-0.072344655,-0.004061509,-0.076406165
0.034869343,0.022917386,-0.14760062,-0.420322662,-0.007796871,-0.428119533
0.052934058,0.028674694,-0.1499892,-0.09454619,0.011695809,-0.082850381
0.057966445,0.029107329,-0.13779783,-0.10777905,-0.000666962,-0.108446012
0.032430753,0.016803471,-0.14540415,-0.258535855,0.020816275,-0.23771958
0.053078003,-0.001561747,-0.13269036,-0.131919988,0.006484032,-0.125435956
0.064898416,-0.008611866,-0.14282526,-0.11447115,0.006757394,-0.107713756
0.059821811,-0.011014652,-0.14794299,-0.096426593,-0.004341388,-0.100767981
0.077215821,0.002140361,-0.14833811,-0.121650663,-0.012416017,-0.13406668
0.072832599,0.007208848,-0.14763024,-0.144120628,-0.011581585,-0.155702214
0.060717959,0.015818672,-0.14056188,-0.224546106,0.000306577,-0.224239529
0.04590692,0.012741944,-0.13871284,-0.368820883,0.000988271,-0.367832612
0.054015018,-0.003885023,-0.16134728,-0.0857245,-0.012485903,-0.098210403
0.047465276,-0.005993041,-0.14955199,-0.135343747,0.008593279,-0.126750468
0.048282787,-0.010233143,-0.14649671,-0.106530839,0.014688843,-0.091841995
0.073708251,-0.002620748,-0.16045813,-0.103819332,0.020653853,-0.083165479
0.073932596,0.000577229,-0.16206194,-0.107866552,-0.005025573,-0.112892124
0.037580017,0.008167178,-0.14939465,-0.157190211,-0.00525248,-0.162442691
0.038542382,0.032344073,-0.13619582,-0.551596695,-0.008819823,-0.560416518
0.071796916,-0.011781847,-0.14416575,-0.09842393,-0.009634587,-0.108058517
0.040163521,0.030007863,-0.13621885,-0.613715306,0.01744955,-0.596265756
0.040259559,0.012259371,-0.15322368,-0.177781397,-0.00476026,-0.182541657
0.062575765,0.006474634,-0.15037027,-0.212512677,0.009748749,-0.202763928
0.052289393,-0.003726762,-0.15622999,-0.121539598,-0.005891497,-0.127431095
0.051323537,0.029445777,-0.14405082,-0.152973344,-0.020298419,-0.173271763
0.062984318,-0.005808679,-0.13573264,-0.124311156,-0.004615757,-0.128926913
0.029019801,0.0263103,-0.15115453,-0.081241202,0.004112022,-0.07712918
0.034319125,0.015350967,-0.14743879,-0.21884737,-0.006336199,-0.225183569
0.051207114,0.016010799,-0.14846149,-0.313468382,-0.011075554,-0.324543936
0.058559682,-0.01338403,-0.13983329,-0.080178549,-0.001428297,-0.081606846
0.076829933,-0.005189151,-0.15564813,-0.105312483,0.003836877,-0.101475606
0.049394753,0.003333115,-0.14721821,-0.275432533,-0.003948489,-0.279381022
0.04540405,0.019420089,-0.14198865,-0.499346764,-0.002001394,-0.501348158
0.06332586,0.007603192,-0.13754556,-0.161661121,0.008961947,-0.152699174
0.067808315,0.015184345,-0.15056531,-0.138109471,-0.01759534,-0.155704811
0.042065714,0.005355014,-0.13612445,-0.204054402,-0.017640666,-0.221695068
0.052683361,-0.008984755,-0.14271879,-0.097402647,-0.003845776,-0.101248422
0.047036927,-0.001835973,-0.13572536,-0.168781359,0.010491954,-0.158289404
0.079997316,-0.011885681,-0.15934308,-0.072209691,-0.012476455,-0.084686146
0.055426963,0.024642942,-0.14817552,-0.152498983,-0.010943685,-0.163442669
0.064176328,0.006254523,-0.13621002,-0.147186282,-0.015015349,-0.162201631
0.039185643,0.023298617,-0.14658433,-0.44650281,-0.012733128,-0.459235938
0.052332655,0.019956399,-0.15294035,-0.124070748,0.007668726,-0.116402022
0.070235938,-0.016867695,-0.15750916,-0.057545075,-0.02147837,-0.079023445
0.03707172,0.027733685,-0.12177213,-0.240273392,0.007897956,-0.232375436
0.066029973,-0.012025955,-0.14328924,-0.093287862,-0.006032707,-0.099320569
0.046155222,-0.000147891,-0.13592719,-0.188712469,-0.011854428,-0.200566898
0.032855619,0.028123226,-0.14360851,-0.581628304,0.002881969,-0.578746335
0.073006727,0.001587526,-0.1469629,-0.139708574,0.006627176,-0.133081398
0.072193667,-0.00463238,-0.15707228,-0.113480952,0.008223967,-0.105256985
0.078746028,-0.01179062,-0.15937582,-0.074524826,-0.014514526,-0.089039352
0.036365833,0.023837911,-0.14886215,-0.33514284,0.009985303,-0.325157537
0.07634189,-0.010949946,-0.15514006,-0.083512814,-0.009064428,-0.092577242
0.046472672,0.006811211,-0.14880246,-0.274781668,0.003885357,-0.270896311
0.057785735,0.005588015,-0.13646866,-0.246397041,0.005314701,-0.24108234
0.045289066,0.004099258,-0.15224014,-0.162456589,-0.005445356,-0.167901945
0.056413479,0.018525474,-0.14587578,-0.277695207,-0.02939309,-0.307088297
0.022235155,0.025563026,-0.13585305,-0.364009811,-0.010244382,-0.374254193
0.037976649,0.011491808,-0.15080452,-0.185630151,-0.012705312,-0.198335463
0.07521069,-0.004459306,-0.15820497,-0.104137295,-0.019118485,-0.12325578
0.068432279,0.018844964,-0.14443645,-0.130773564,-0.006116459,-0.136890024
0.07302773,0.00465122,-0.14161544,-0.124599886,0.005014672,-0.119585214
0.04138796,0.008713621,-0.13739078,-0.233871127,-0.043225134,-0.27709626
0.070202112,-0.003743265,-0.15302007,-0.128332422,-0.008152979,-0.1364854
0.037093736,0.033573247,-0.13544293,-0.50095409,0.017157562,-0.483796528
0.044434763,0.025802474,-0.13632445,-0.532060402,0.002494222,-0.52956618
0.029491723,0.024336943,-0.15047327,-0.13972499,-0.007571757,-0.147296747
0.041224625,0.029513018,-0.12550092,-0.17239702,-0.001602131,-0.173999151
0.032702435,0.024401028,-0.14431863,-0.597573418,-0.001026044,-0.598599462
0.040918175,0.026870968,-0.15114535,-0.154376402,-0.005801384,-0.160177786
0.050030764,-0.007074402,-0.13983026,-0.122003591,0.001151704,-0.120851887
0.049207672,0.011582814,-0.14499465,-0.367401853,-0.006373017,-0.37377487
0.038776781,0.029692989,-0.12741731,-0.504243364,-0.019725089,-0.523968453
0.060007129,-0.005437281,-0.15310647,-0.133374662,0.004748952,-0.12862571
0.058933191,0.019331252,-0.15290859,-0.144875933,0.017244884,-0.127631048
0.052255709,-0.00016904,-0.13102609,-0.125178668,0.004657736,-0.120520932
0.065375134,0.006675575,-0.15752351,-0.134868019,-0.005109431,-0.139977449
0.023993168,0.0266454,-0.14082193,-0.386225001,0.008613793,-0.377611208
0.070416339,-0.007562575,-0.14854924,-0.115627492,-0.009113037,-0.124740529
0.074625432,-0.007384777,-0.13964228,-0.102987957,-0.005278335,-0.108266293
0.065961197,-0.005522757,-0.13578922,-0.126376427,-0.002198074,-0.128574502
0.049698029,0.006473272,-0.14963293,-0.279606855,-0.005204482,-0.284811337
0.06113483,0.000681612,-0.14739566,-0.210833425,-0.015048084,-0.225881509
0.031167453,0.040303808,-0.14132237,-0.175656516,0.017467665,-0.158188851
0.050928887,-0.009704156,-0.14174774,-0.084849724,-0.001927807,-0.086777531
0.024250168,0.036114562,-0.14669067,-0.097258801,0.0123879,-0.084870901
0.055025738,-0.003685691,-0.15461335,-0.132674817,-0.006847698,-0.139522515
0.03418513,0.031688884,-0.13648373,-0.548105045,-3.65E-05,-0.548141539
0.048784811,0.016594687,-0.13056874,-0.205337989,0.001803206,-0.203534783
0.06543538,-0.009081381,-0.1381999,-0.113226167,0.00456018,-0.108665987
0.038320296,0.019790674,-0.13622999,-0.591766543,0.01003708,-0.581729463
0.066435553,-0.0013413,-0.14761817,-0.165163423,-0.007514549,-0.172677972
0.030576268,0.035452075,-0.13272984,-0.36943908,-0.025481251,-0.394920331
0.0674963,0.008918284,-0.15287094,-0.157492669,0.015622454,-0.141870215
0.07051906,-0.011901792,-0.13901921,-0.104222195,-0.00138937,-0.105611565
0.053399723,0.003375121,-0.15255208,-0.214296449,-0.015112212,-0.229408661
0.061477322,0.018137194,-0.15382282,-0.143451931,-0.022919627,-0.166371558
0.032662258,0.026948342,-0.14865315,-0.313699218,0.017529428,-0.296169791
0.052744105,0.007608121,-0.1385287,-0.318551318,-0.006047112,-0.32459843
0.049589075,0.015986729,-0.13783209,-0.370213032,0.006188154,-0.364024878
0.054253325,-0.007317158,-0.15750174,-0.093488154,-0.010774946,-0.1042631
0.051116649,0.014367507,-0.14272527,-0.375534672,0.000122153,-0.375412519
0.060838986,0.022983868,-0.14086762,-0.169546847,-0.005183661,-0.174730508
0.052749541,-0.008982387,-0.15786059,-0.098920743,0.003271298,-0.095649445
0.056401953,0.012540014,-0.15110503,-0.245464156,0.006533424,-0.238930732
0.058020823,0.004896266,-0.1408799,-0.27012446,-0.002770616,-0.272895076
0.0667338,-0.003947303,-0.15782338,-0.115649162,0.000203706,-0.115445456
0.055079643,-0.012458632,-0.13894039,-0.077890465,-0.026228877,-0.104119342
0.061394989,-0.014676949,-0.14046192,-0.081972802,0.00284903,-0.079123772
0.053559214,0.011392763,-0.13400713,-0.238388594,0.011659724,-0.226728871
0.058651444,0.031626295,-0.14284474,-0.079253328,-0.021393941,-0.100647269
0.048283506,0.029083472,-0.13156529,-0.158224394,0.009954591,-0.148269802
0.036831316,0.039267782,-0.1386719,-0.193139777,0.010734906,-0.182404871
0.046450347,0.02310751,-0.12514062,-0.087187739,-0.001351739,-0.088539478
0.057397127,0.002224011,-0.15385979,-0.187956855,-0.002513845,-0.190470699
0.054516252,0.015903423,-0.15458164,-0.178828896,0.002033558,-0.176795338
0.036256749,0.032844488,-0.14093271,-0.471021315,-0.003172907,-0.474194223
0.035242487,0.037431292,-0.14123203,-0.210121423,0.009461039,-0.200660384
0.037140369,0.016479904,-0.15387116,-0.149407254,-0.002547317,-0.151954571
0.029639021,0.030138019,-0.1339055,-0.483385629,0.011386084,-0.471999545
0.050712377,0.028896881,-0.13243137,-0.112139422,-0.005929302,-0.118068724
0.069691136,-0.000414526,-0.14230631,-0.143953958,0.006176912,-0.137777046
0.02250354,0.02652676,-0.1406986,-0.322026352,0.000236933,-0.321789419
0.055676591,0.025436433,-0.13673533,-0.161624482,-0.015659842,-0.177284324
0.070224456,0.005241597,-0.14653674,-0.1565283,-0.007553599,-0.164081899
0.082391016,-0.009877857,-0.15619628,-0.083893481,-0.002054361,-0.085947843
0.069175385,0.014427994,-0.14138575,-0.119473986,0.000567061,-0.118906925
0.0645274,0.014645273,-0.14820364,-0.185901662,-0.000190868,-0.18609253
0.061342064,0.013021505,-0.14479831,-0.246926926,-0.0237773,-0.270704226
0.073198222,0.017957715,-0.14893819,-0.102662515,-0.0058525,-0.108515015
0.04178888,0.001976074,-0.13900295,-0.167710504,-0.006949033,-0.174659537
0.067171365,0.016894393,-0.15067123,-0.134038546,-0.007232902,-0.141271448
0.056688823,-0.009273319,-0.15776563,-0.087265603,-0.000230462,-0.087496065
0.047483657,0.012271826,-0.14902332,-0.323256642,0.014598785,-0.308657857
0.042724382,0.012628376,-0.14178587,-0.358523354,-0.007780067,-0.366303422
0.059781216,0.004944428,-0.15167378,-0.215019171,-0.00994127,-0.224960441
0.057551723,0.007801628,-0.15694028,-0.144803946,0.003060207,-0.141743739
0.077623226,0.0045625,-0.15455611,-0.102489648,-0.007790086,-0.110279734
0.073918,-0.009963388,-0.14771304,-0.098623365,-0.005074426,-0.10369779
0.071768515,-0.005078368,-0.16234364,-0.095373463,-0.00412025,-0.099493713
0.058597047,0.00889301,-0.14636992,-0.279958263,0.006926166,-0.273032097
0.027461857,0.024501231,-0.13962317,-0.499430596,-0.014580113,-0.514010709
0.056121189,0.009464813,-0.13343337,-0.215981927,0.014489286,-0.201492641
0.080016233,-0.006658506,-0.14468053,-0.090080606,-0.010719437,-0.100800042
0.030076213,0.033627313,-0.14137208,-0.420891273,-0.004332522,-0.425223795
0.033380963,0.014533103,-0.14164594,-0.22077222,-0.016147073,-0.236919292
0.040278118,0.004450633,-0.13332446,-0.110391051,-0.005727337,-0.116118388
0.067466259,-0.007164543,-0.13818905,-0.125320748,-0.001015303,-0.126336051
0.02239809,0.023620101,-0.14050944,-0.241992935,-0.004064635,-0.246057571
0.025539605,0.023702646,-0.14537047,-0.291702688,0.009303729,-0.282398959
0.058814228,0.00338389,-0.15185855,-0.216024992,-0.000253961,-0.216278953
0.029926926,0.021855835,-0.1285706,-0.412553895,0.002372412,-0.410181483
0.068245932,-0.012736655,-0.14267278,-0.094368021,0.004215637,-0.090152384
0.067471668,-0.005761942,-0.13669375,-0.129179751,-0.015702039,-0.14488179
0.042296018,0.03158246,-0.14480899,-0.179219036,-0.009217719,-0.188436755
0.024830433,0.021164449,-0.13758966,-0.322479343,-0.007090775,-0.329570118
0.066722639,0.010344884,-0.14282729,-0.160547857,-0.00337525,-0.163923108
0.03592645,0.026433159,-0.13232633,-0.643944136,-0.019144637,-0.663088773
0.065194748,0.017658237,-0.15013897,-0.144039835,0.018338692,-0.125701143
0.053823896,0.022605078,-0.14337096,-0.276369115,0.000353224,-0.276015892
0.051334132,0.019621234,-0.14414135,-0.344762917,-0.004925146,-0.349688063
0.079759248,-0.004667808,-0.15431958,-0.102877717,-0.003813193,-0.10669091
0.054648485,-0.002526484,-0.15873535,-0.086816612,-0.0058617,-0.092678312
0.065388806,-0.015852373,-0.14738779,-0.066971459,-0.012659112,-0.079630571
0.039419442,0.020267202,-0.1438013,-0.549364746,-0.014812316,-0.564177062
0.038151957,0.015943415,-0.15153217,-0.205047799,0.002944488,-0.202103311
0.072983995,0.015907874,-0.14165142,-0.097118071,0.010470722,-0.086647349
0.053520281,0.02149803,-0.13099092,-0.098337849,0.012099703,-0.086238146
0.042920865,0.003238671,-0.14321958,-0.211446451,0.025920936,-0.185525514
0.047228426,0.015289971,-0.14359419,-0.410551498,-0.013363142,-0.42391464
0.034233265,0.034817446,-0.13229831,-0.420444751,-0.008257559,-0.428702309
0.026825903,0.02854717,-0.12895209,-0.468056613,0.016328327,-0.451728286
0.077710062,-0.003988907,-0.15073366,-0.112038354,0.023464654,-0.088573701
0.021699809,0.023900796,-0.1356533,-0.32856167,-0.011961236,-0.340522907
0.053050898,-0.008358728,-0.14756298,-0.112343123,0.007721914,-0.10462121
0.024512697,0.032573447,-0.1396843,-0.33697392,0.012265096,-0.324708824
0.027330436,0.033017986,-0.14525779,-0.298459299,-0.003831805,-0.302291104
0.04828741,0.029879408,-0.13817471,-0.223252194,-0.003200027,-0.226452222
0.071285672,-0.002670778,-0.13656296,-0.122067965,0.009153305,-0.11291466
0.06028042,0.012375826,-0.14532949,-0.263439675,-0.023012195,-0.286451871
0.041308869,0.018476689,-0.15102603,-0.232595437,0.016688667,-0.21590677
0.040199112,0.017531054,-0.15357876,-0.15845852,-0.020570635,-0.179029155
0.05160718,-0.011015119,-0.15317698,-0.097935074,-0.011944787,-0.109879862
0.076448552,0.010563697,-0.14660317,-0.114932557,0.011798078,-0.103134479
0.035226841,0.016401922,-0.13941297,-0.41140987,-0.000860158,-0.412270028
0.054774862,0.02811208,-0.13849555,-0.149501994,-0.00691083,-0.156412825
0.066296153,0.019572444,-0.14125232,-0.130987987,-0.00528569,-0.136273677
0.055361923,0.010266185,-0.13437729,-0.237027578,-0.007917376,-0.244944953
0.035540085,0.01549851,-0.15366291,-0.147104916,0.010143606,-0.13696131
0.067573957,-0.003843339,-0.13746521,-0.133991246,-0.004767956,-0.138759202
0.048170101,0.022943338,-0.14707504,-0.284674306,0.012899455,-0.271774851
0.042779174,0.025009621,-0.14462847,-0.445827749,-0.000163953,-0.445991703
0.056029253,0.013185384,-0.13676153,-0.244384183,0.008827723,-0.23555646
0.06459035,-0.013625573,-0.1471733,-0.080319413,0.004108608,-0.076210805
0.057442833,-0.008784187,-0.14333516,-0.113625122,-0.016211647,-0.129836768
0.036872834,0.03674306,-0.14050533,-0.206625403,-0.018373948,-0.224999351
0.070457958,0.009011239,-0.14230853,-0.139160693,0.005597865,-0.133562828
0.061746515,0.002119494,-0.15391244,-0.182108427,0.00161651,-0.180491918
0.074983969,0.009504166,-0.1456127,-0.127231064,0.002149517,-0.125081547
0.073285267,-0.008104662,-0.15350132,-0.105719903,0.006366946,-0.099352957
0.036668457,0.031375643,-0.13597147,-0.588825,-0.007266752,-0.596091752
0.061002437,-0.004370309,-0.13679802,-0.135514939,0.001429169,-0.134085769
0.074413233,-0.002222994,-0.15207818,-0.130559244,0.004644623,-0.125914622
0.020446928,0.027681002,-0.13856532,-0.276902524,-0.010118008,-0.287020532
0.046272397,0.011413318,-0.13474901,-0.289562933,0.027216389,-0.262346544
0.056860372,-0.008322535,-0.15555137,-0.094665092,0.005950922,-0.08871417
0.076499872,0.003486272,-0.15158834,-0.125878397,-0.000744594,-0.126622991
0.073117934,-0.011356949,-0.16107419,-0.076100732,-0.013095605,-0.089196337
0.046334833,0.01913307,-0.13726856,-0.474559977,-0.002697688,-0.477257665
0.048195295,0.022726336,-0.12785515,-0.140315741,-0.008960601,-0.149276342
0.053399052,-0.00128046,-0.14068627,-0.230007198,-0.022410536,-0.252417734
0.057575535,0.023914691,-0.14893425,-0.119738099,0.013330772,-0.106407327
0.053808983,-0.005991238,-0.16088864,-0.090645396,-0.002655529,-0.093300925
0.043826278,0.031468403,-0.13973817,-0.311518046,0.001955089,-0.309562957
0.039480932,0.005991469,-0.13698025,-0.159373112,0.017960504,-0.141412609
0.065291673,0.022688679,-0.14661746,-0.142408178,0.014966992,-0.127441186
0.019528193,0.026896751,-0.1430572,-0.17466786,-0.017643279,-0.19231114
0.07249137,0.010272332,-0.15256743,-0.119204831,-0.001191034,-0.120395864
0.044376336,0.016757494,-0.14446497,-0.434701797,0.001333428,-0.433368369
0.061355282,-0.006142851,-0.15053755,-0.139990077,0.006282929,-0.133707148
0.034301925,0.02747646,-0.11952695,-0.16290662,-0.008029098,-0.170935718
0.062055826,-0.009030685,-0.15734322,-0.096848816,-0.014674086,-0.111522902
0.050075632,0.016408158,-0.13693105,-0.34918288,0.003622575,-0.345560305
0.039111126,0.038584277,-0.13314241,-0.153488382,0.018257093,-0.135231289
0.060755018,0.022810813,-0.13798617,-0.131136469,-0.004391349,-0.135527818
0.026845265,0.035211042,-0.14807327,-0.077031864,0.000993943,-0.076037921
0.040729348,0.027787942,-0.13971455,-0.609684662,0.003526102,-0.60615856
0.053314004,0.014715369,-0.1495212,-0.28936539,0.001421263,-0.287944126
0.039724741,0.007248469,-0.13749632,-0.184154437,-0.002063579,-0.186218016
0.039366513,0.029036302,-0.13445133,-0.650745431,0.009994571,-0.64075086
0.049452983,0.019317068,-0.14351873,-0.391609027,0.001259113,-0.390349914
0.021725316,0.02764334,-0.14101562,-0.288727583,0.010750091,-0.277977492
0.027469061,0.026944865,-0.12738851,-0.453878281,0.007569496,-0.446308785
0.058828626,0.027410788,-0.13775817,-0.12081214,-0.00600052,-0.12681266
0.062604353,-0.006318833,-0.13255791,-0.123528382,-0.018052526,-0.141580908
0.052550018,0.007092526,-0.15148923,-0.262618975,0.015526449,-0.247092526
0.044769809,0.01717395,-0.14113244,-0.47736951,0.005214641,-0.472154869
0.043900114,0.009636202,-0.14496228,-0.333937119,-0.001934059,-0.335871178
0.0650765,0.012946195,-0.15063694,-0.169056797,-0.00538269,-0.174439488
0.072672494,0.007613385,-0.14189343,-0.130844935,0.002882741,-0.127962194
0.072312497,-0.008702169,-0.16046755,-0.088545348,0.005872316,-0.082673032
0.024661975,0.025264475,-0.13149151,-0.420787177,0.009755543,-0.411031634
0.064777151,-0.012974108,-0.14346607,-0.09301301,0.012734295,-0.080278716
0.071599722,-0.00547921,-0.14328758,-0.122177491,-0.003108609,-0.1252861
0.046441723,0.01382997,-0.14107168,-0.397835346,-0.010899868,-0.408735213
0.053380426,-0.010083308,-0.13626328,-0.096876604,0.020003794,-0.076872811
0.050352614,0.005073488,-0.15352453,-0.190571622,-0.017554009,-0.208125631
0.064395793,0.021058289,-0.14299676,-0.163931794,0.002781698,-0.161150096
0.037181295,0.023620436,-0.14472567,-0.561279779,0.023139263,-0.538140516
0.055242281,0.008254216,-0.13121355,-0.18696524,0.00216678,-0.184798459
0.051206604,0.023226216,-0.14659342,-0.254054433,0.000927826,-0.253126607
0.038467377,0.030438935,-0.14771615,-0.183142403,-0.017591386,-0.200733789
0.057842627,-0.000603429,-0.15131137,-0.195647781,0.011449552,-0.184198229
0.029291708,0.034023467,-0.13585715,-0.398977718,-0.020061747,-0.419039464
0.065412164,0.002751592,-0.13797627,-0.157236302,0.007299332,-0.14993697
0.050146643,-0.000957395,-0.15503716,-0.132078762,-0.004617885,-0.136696647
0.03145504,0.035786316,-0.13604993,-0.380481861,0.029894959,-0.350586902
0.046342283,0.021823797,-0.14274962,-0.454743528,-0.006901724,-0.461645251
0.079149194,-0.010344811,-0.15347861,-0.084614542,0.004398848,-0.080215694
0.056228135,-0.00303999,-0.1369683,-0.166218908,0.005401453,-0.160817455
0.055341136,0.007057478,-0.13833663,-0.299315943,-0.004676922,-0.303992865
0.06400907,0.024654454,-0.14238366,-0.131464433,-0.003684904,-0.135149337
0.046663646,0.024000788,-0.13617574,-0.463102696,-0.003316747,-0.466419443
0.045918938,0.018812072,-0.14876319,-0.304281544,-0.005686656,-0.3099682
0.072267532,-0.009226102,-0.14609368,-0.107349351,-0.005653609,-0.11300296
