x,y,z,us_x,us_y,us_z,us_mag_1,r_x,r_y,r_z
0.019848838,0.020789485,0.02502339,-0.0065978,0.243175702,-0.019516903,0.244046845,-0.027034973,0.996430428,-0.079971953
0.018629288,0.020020615,0.0253693,-0.002810259,0.189980273,-0.015784633,0.190655596,-0.014739974,0.99645789,-0.082791345
0.019576287,0.019360893,0.025017237,-0.002523578,0.104908111,-0.008294505,0.105265754,-0.0239734,0.996602473,-0.078795855
0.020682765,0.021720313,0.022509802,0.00771061,-0.215224698,0.011962076,-0.215694727,-0.03574779,0.997820859,-0.05545836
0.023027942,0.02279954,0.02348092,-0.013871852,0.230375038,-0.015234322,0.231294555,-0.059974831,0.996024478,-0.06586546
0.022139074,0.022640634,0.022900421,-0.006616992,0.129649597,-0.007790872,0.130051914,-0.050879618,0.996906491,-0.059905859
0.023270413,0.022506215,0.022867782,-0.013657611,0.218496315,-0.013039083,0.21931071,-0.062275166,0.996286568,-0.059454838
0.02271116,0.022043627,0.02262789,-0.007384346,0.13061295,-0.007439813,0.131032905,-0.056354896,0.996795045,-0.0567782
0.021762004,0.021506731,0.023295378,-0.006532799,0.140051075,-0.008878075,0.140484168,-0.046502032,0.996917145,-0.063196264
0.021028729,0.02074332,0.023663422,-0.004138118,0.10626452,-0.007076639,0.106580256,-0.038826313,0.997037572,-0.066397275
0.020896539,0.020952169,0.025000107,-0.007117377,0.188809727,-0.015134187,0.189548974,-0.037549012,0.996099966,-0.07984315
0.021480465,0.019720702,0.023998376,-0.002655581,0.061718731,-0.004273484,0.061923473,-0.042884886,0.996693625,-0.069012345
0.021524193,0.023020634,0.024154235,-0.015128333,0.336698087,-0.024640364,0.337937296,-0.044766685,0.996333022,-0.072914012
0.017712215,0.023486191,0.024821702,-0.001395637,0.237681543,-0.019112059,0.238452793,-0.005852885,0.996765607,-0.080150285
0.018266488,0.021436648,0.025184792,-0.003665104,0.323114046,-0.026628173,0.324230133,-0.01130402,0.996557731,-0.082127385
0.020705281,0.027747322,0.019149708,0.006491282,-0.169064413,0.003885149,-0.169233587,-0.038356936,0.999000354,-0.022957314
0.02094694,0.027756373,0.019750187,0.005937993,-0.144816823,0.004265439,-0.145001262,-0.040951322,0.998728019,-0.029416563
0.021143338,0.026796598,0.018288428,0.005878956,-0.137749352,0.001867889,-0.137887401,-0.04263592,0.998998834,-0.013546478
0.022039566,0.028550772,0.020424454,-0.003288787,0.061778973,-0.002288161,0.06190875,-0.05312313,0.997903741,-0.036960213
0.021288702,0.025933174,0.019392556,0.013311269,-0.303732758,0.007625648,-0.304119925,-0.043769801,0.998726927,-0.025074477
0.022094954,0.028241867,0.021109773,-0.004328795,0.080675863,-0.003577054,0.080871061,-0.053527123,0.997586295,-0.044231569
0.018815454,0.026507286,0.019947745,0.007975718,-0.448264214,0.013969545,-0.448552745,-0.017781003,0.999356749,-0.031143594
0.022090798,0.027610775,0.01683208,0.003383638,-0.063545421,-0.00012658,-0.063635568,-0.053172113,0.998583381,0.001989133
0.023881333,0.02784518,0.016887995,0.004570188,-0.062865664,-8.76E-05,-0.063031627,-0.072506269,0.997366988,0.001390136
0.022054274,0.028610311,0.017281113,0.002685698,-0.0502665,0.000144299,-0.050338403,-0.053352866,0.998571607,-0.002866569
0.023557976,0.028422225,0.017181272,0.004757406,-0.068311358,0.000121664,-0.068476925,-0.069474585,0.99758214,-0.001776716
0.011272058,0.02692622,0.017529991,-0.003356748,-0.053533274,0.000293226,-0.053639213,0.062580106,0.998024973,-0.005466643
0.011255765,0.02582017,0.017232215,-0.005871683,-0.094485429,0.000214472,-0.094667941,0.062023981,0.998072088,-0.002265524
0.010857486,0.026492199,0.017601855,-0.003699192,-0.055358508,0.000344123,-0.055483032,0.066672499,0.997755636,-0.006202317
0.011008249,0.025622504,0.017228358,-0.004823477,-0.074641467,0.000166043,-0.074797341,0.064487282,0.99791606,-0.002219904
0.011748981,0.025693707,0.018951235,0.004740139,0.083363593,-0.001699806,0.083515548,0.056757567,0.998180508,-0.020353167
0.011177361,0.025509074,0.018922675,0.003846837,0.061289169,-0.001228856,0.061422068,0.062629554,0.997836294,-0.020006751
0.011011482,0.022576908,0.017613344,0.010164116,0.162417967,-0.000988331,0.162738693,0.062456666,0.998029199,-0.006073116
0.011162197,0.023044322,0.018091558,0.012049215,0.196451767,-0.002164707,0.196832838,0.061215471,0.998063984,-0.010997692
0.010768355,0.024194328,0.017732298,0.00357537,0.054046256,-0.000401124,0.054165874,0.066007794,0.997791627,-0.007405467
0.011026198,0.024663828,0.018930456,0.009078864,0.14232733,-0.002840075,0.142644876,0.063646617,0.99777387,-0.019910111
0.011907975,0.024051609,0.01728753,-0.002879705,-0.053086376,0.000148724,-0.053164632,0.054165802,0.998528037,-0.002797427
0.011174771,0.023580572,0.017313497,0.009437876,0.153352335,-0.000468605,0.153643196,0.061427233,0.998106905,-0.003049957
0.015668783,0.026632948,0.025584552,0.001387512,0.088430315,-0.008067302,0.088808374,0.015623665,0.995742989,-0.090839427
0.01493868,0.027580539,0.025781244,0.001263793,0.053315623,-0.005026248,0.05356693,0.023592793,0.99530854,-0.093831183
0.012870218,0.027858852,0.019879032,0.003382625,0.073388376,-0.002265992,0.073501229,0.046021344,0.998464616,-0.030829314
0.017170809,0.025641771,0.026482986,-1.80E-05,0.05977838,-0.005962408,0.060074997,-0.000298919,0.995062544,-0.099249403
0.017046716,0.025678292,0.02568052,0.000154473,0.153313577,-0.014000804,0.153951613,0.00100339,0.995855604,-0.090942885
0.016861593,0.02527901,0.026410202,0.000246172,0.083545277,-0.008237402,0.083950752,0.002932341,0.995170089,-0.098121836
0.017645886,0.024626501,0.026531503,-0.000369138,0.070309782,-0.006974164,0.070655791,-0.005224456,0.995102905,-0.098706195
0.018489732,0.024651101,0.025604852,-0.003281043,0.233503942,-0.020911226,0.234461373,-0.013993959,0.995916465,-0.089188361
0.01721804,0.023725884,0.025131889,-0.00020934,0.267600325,-0.022428447,0.268538662,-0.000779553,0.996505766,-0.083520364
0.017074613,0.023568815,0.025922077,0.000199001,0.28511085,-0.026180526,0.286310419,0.000695054,0.995810248,-0.091441052
0.016240262,0.023412561,0.025526021,0.002922764,0.314725181,-0.027570102,0.31594397,0.009250895,0.996142387,-0.087262631
0.01775353,0.022928575,0.026294731,-0.001196462,0.191080118,-0.018160458,0.191944901,-0.006233364,0.995494626,-0.09461287
0.019875195,0.027371006,0.02457515,-0.001584082,0.054006703,-0.004380854,0.054207242,-0.029222707,0.996300498,-0.080816775
0.017534867,0.019184617,0.015072175,0.000468108,-0.120864519,-0.002319303,-0.120887676,-0.003872256,0.999808441,0.019185603
0.011862419,0.021527557,0.020976936,0.0107527,0.201652369,-0.008064169,0.2020998,0.053204899,0.997786087,-0.039901914
0.012183577,0.022007305,0.020492317,0.006586657,0.130886791,-0.004615987,0.131133685,0.050228564,0.998117231,-0.035200623
0.013294456,0.021563595,0.021047365,-0.002676726,-0.068855454,0.002803556,-0.068964471,0.038813118,0.998419221,-0.040652186
0.011554183,0.021616299,0.019966267,0.011100463,0.196515205,-0.005858147,0.196915626,0.056371672,0.997966533,-0.029749527
0.01159004,0.021981971,0.01964925,0.012342613,0.219103643,-0.005851018,0.219528998,0.056223156,0.998062421,-0.026652599
0.013784897,0.021408821,0.020014236,-0.008716071,-0.257363944,0.007780531,-0.257629009,0.033831869,0.998971137,-0.030200524
0.01277736,0.021209627,0.019322723,-0.003741788,-0.085153618,0.00197638,-0.085258699,0.043887466,0.998767507,-0.023180974
0.014082326,0.019821776,0.02276185,0.003487493,0.114795132,-0.006547253,0.115034566,0.030316911,0.997918587,-0.056915531
0.014426095,0.019708755,0.02179859,-0.001593966,-0.05917406,0.00280589,-0.059261987,0.026896933,0.998516298,-0.047347209
0.014424341,0.019742701,0.021346491,-0.003084525,-0.114396864,0.004913174,-0.114543861,0.026928768,0.998716676,-0.04289339
0.01466765,0.019893836,0.020709543,-0.005089929,-0.207021282,0.007594513,-0.207223057,0.02456256,0.999026292,-0.036648979
0.012626947,0.020875687,0.018245915,-0.005934624,-0.130996953,0.001614926,-0.131141258,0.045253673,0.998899625,-0.012314401
0.014863973,0.019336384,0.020880161,-0.003486033,-0.15485713,0.005910657,-0.155009094,0.022489216,0.999019649,-0.038131034
0.012389927,0.020518566,0.018053858,-0.002754624,-0.057978217,0.000600879,-0.058046728,0.047455284,0.998819723,-0.01035165
0.014180217,0.019045038,0.019799853,-0.003836666,-0.131468257,0.003604257,-0.131573604,0.029159844,0.99919933,-0.027393468
0.013667669,0.019121079,0.018788885,-0.004567895,-0.133335583,0.002329131,-0.133434134,0.034233329,0.999261423,-0.017455285
0.012666951,0.019692641,0.018247837,-0.003127114,-0.070469485,0.000859898,-0.070544075,0.044328509,0.998942641,-0.012189508
0.014688549,0.018912394,0.01908922,-0.003737539,-0.154805589,0.003156089,-0.154882861,0.024131394,0.999501097,-0.020377264
0.014367183,0.018669732,0.019363158,-0.00343262,-0.126011895,0.002901782,-0.126092034,0.027223135,0.999364445,-0.023013203
0.014812045,0.018143006,0.020540692,-0.00217172,-0.095434865,0.003283777,-0.095516036,0.022736704,0.999150191,-0.034379325
0.01502736,0.019017009,0.017855765,-0.003510806,-0.168536079,0.00139202,-0.16857839,0.020825956,0.999749016,-0.008257406
0.013616415,0.018115902,0.019035457,-0.002846596,-0.082695027,0.001629424,-0.082760048,0.034395779,0.999214337,-0.019688538
0.013898359,0.017788276,0.019967642,-0.001603553,-0.050794763,0.00145847,-0.050840992,0.031540553,0.999090715,-0.028686888
0.011487523,0.022122031,0.017494073,0.005748539,0.100054521,-0.00048478,0.100220696,0.057358804,0.99834191,-0.004837125
0.012436365,0.022782533,0.017767327,-0.007864733,-0.163383581,0.00125364,-0.163577566,0.04807953,0.998814109,-0.007663887
0.013096058,0.021374218,0.017667955,-0.011687609,-0.286454594,0.001879712,-0.286699089,0.040766117,0.999147205,-0.006556393
0.013762678,0.020793689,0.01887455,-0.010033876,-0.296153911,0.00551435,-0.296375144,0.033855322,0.999253539,-0.018605981
0.01457489,0.018214306,0.018699059,-0.002887881,-0.115103434,0.001891793,-0.115155196,0.025078164,0.999550499,-0.016428205
0.014737071,0.017529441,0.020462411,-0.001929578,-0.082643196,0.002763897,-0.082711911,0.023328904,0.999169223,-0.033415944
0.015807768,0.017152112,0.020289181,-0.001054708,-0.081713227,0.002585914,-0.081760937,0.012899905,0.999416469,-0.031627749
0.014903985,0.017162733,0.019970721,-0.001862165,-0.086008513,0.002457181,-0.086063754,0.021637047,0.999358142,-0.028550706
0.014292806,0.017212683,0.019368047,-0.001976756,-0.071683608,0.001630834,-0.0717294,0.027558522,0.999361599,-0.02273592
0.0154485,0.016837947,0.018837294,-0.001369131,-0.083828057,0.001471217,-0.083852144,0.016327915,0.999712738,-0.017545366
0.015997438,0.016318254,0.01950633,-0.000771909,-0.070273365,0.001678266,-0.070297641,0.010980589,0.999654676,-0.023873719
0.015322214,0.016075332,0.020156929,-0.00092047,-0.052833139,0.001587852,-0.052865009,0.017411712,0.999397155,-0.030035974
0.015441417,0.016486881,0.018305434,-0.001271806,-0.077807347,0.000963255,-0.077823702,0.016342137,0.999789845,-0.012377393
0.017028255,0.029019522,0.009959864,9.52E-05,0.076411327,0.005891942,0.076638208,0.001242363,0.997039583,0.076879949
0.018237507,0.029740583,0.009750074,-0.000733717,0.060832715,0.004868496,0.06103163,-0.012021908,0.996740795,0.07977005
0.018542696,0.030344922,0.010539709,-0.000807137,0.051987824,0.003733391,0.052127953,-0.015483775,0.997311819,0.071619749
0.018822728,0.030193523,0.010458576,-0.001098894,0.059083897,0.004288926,0.059249552,-0.018546871,0.997204125,0.072387481
0.019105304,0.029952789,0.011822416,-0.001304144,0.06018569,0.003451213,0.060298665,-0.021628071,0.998126417,0.057235318
0.017661313,0.028948233,0.009579406,-0.000445976,0.078706696,0.006391129,0.078967015,-0.005647626,0.996703449,0.080934159
0.018480567,0.028448653,0.010079038,-0.001640937,0.112924911,0.008507338,0.113256802,-0.014488643,0.997069579,0.075115469
0.019159468,0.02934406,0.010233616,-0.001869169,0.084509174,0.006285874,0.084763238,-0.022051644,0.997002665,0.074158018
0.019586647,0.02784138,0.010953849,-0.003703912,0.140472915,0.009187778,0.140821781,-0.026302123,0.99752264,0.065244011
0.020196116,0.028411776,0.01142974,-0.003534625,0.106638709,0.00646718,0.106893088,-0.03306692,0.997620249,0.060501383
0.01824584,0.029086579,0.01236428,-0.000813095,0.067386856,0.003428301,0.067478906,-0.012049623,0.998635872,0.050805526
0.017538909,0.029519023,0.011616156,-0.000254354,0.058376686,0.003463807,0.058479912,-0.004349425,0.998234844,0.059230718
0.019154185,0.027887914,0.012161363,-0.002413472,0.111151642,0.005825098,0.111330338,-0.021678476,0.998394904,0.052322645
0.012820896,0.025181783,0.01142199,0.008451732,0.186509054,0.010943021,0.187020877,0.045191382,0.99726328,0.058512297
0.012553876,0.025668643,0.008806614,0.005595302,0.115695416,0.010012307,0.116262561,0.048126429,0.995121865,0.086118063
0.012218338,0.025200527,0.008852893,0.004973386,0.096301076,0.008246255,0.096781364,0.051387843,0.995037386,0.085204989
0.011897361,0.025081694,0.010963848,0.010586403,0.192682666,0.012218107,0.193359675,0.054749799,0.996498707,0.063188496
0.012445864,0.027393047,0.00892482,0.005226391,0.103662956,0.00900554,0.104184564,0.050164735,0.994993424,0.086438332
0.01176749,0.024993438,0.009183545,0.004415488,0.078496725,0.006435466,0.07888376,0.05597461,0.995093604,0.081581635
0.011618862,0.023784151,0.012253588,0.011973844,0.209759674,0.010326675,0.210354782,0.05692214,0.997170935,0.049091705
0.011661117,0.026285028,0.011145681,0.007716557,0.132701161,0.008266082,0.133182099,0.057939895,0.996388869,0.062066017
0.011510743,0.026259409,0.011666981,0.00720353,0.120603629,0.00684366,0.121012239,0.059527286,0.996623404,0.056553457
0.011443133,0.026886229,0.009978769,0.00601602,0.098865434,0.007429742,0.09932657,0.060568082,0.99535737,0.074801153
0.011273065,0.026051119,0.011659349,0.006990439,0.112544643,0.006381365,0.112941953,0.06189409,0.996482176,0.056501284
0.011194446,0.023828402,0.012552527,0.00999508,0.162526884,0.007502667,0.163006686,0.061316997,0.997056551,0.046026742
0.010796649,0.024692891,0.011115727,0.004672118,0.07057282,0.004345083,0.070860648,0.065933887,0.995938121,0.061318697
0.010845281,0.02573387,0.011186749,0.004899978,0.073776255,0.004536921,0.074077859,0.066146321,0.99592855,0.061245311
0.010901483,0.026970526,0.011415052,0.004466663,0.066972616,0.004009556,0.067241051,0.066427618,0.996007873,0.059629588
0.010729135,0.027712051,0.010396725,0.004803692,0.069534925,0.004958974,0.069876839,0.06874512,0.9951069,0.070967354
0.011822179,0.028745387,0.011380138,0.003833243,0.066142984,0.004061605,0.066378345,0.057748394,0.996454247,0.061188699
0.011599447,0.028462466,0.011144291,0.004517248,0.075043994,0.004786233,0.075332029,0.059964506,0.996176461,0.063535166
0.011531462,0.029409479,0.010656443,0.004041389,0.06564305,0.004581543,0.065926728,0.06130123,0.995697081,0.069494473
0.021057911,0.028528098,0.010207336,-0.002853515,0.067057348,0.004962712,0.067301256,-0.042399138,0.996375886,0.073738777
0.021140324,0.028344035,0.010391139,-0.003262275,0.07523306,0.005406679,0.075497602,-0.04321031,0.996496019,0.071613915
0.021027651,0.027982144,0.010852185,-0.004185277,0.099707717,0.006640917,0.100016234,-0.041845972,0.996915327,0.066398389
0.02098381,0.027903792,0.01031037,-0.003915139,0.094416429,0.006835378,0.09474446,-0.041323146,0.996537725,0.07214541
0.019916713,0.026985282,0.009816827,-0.004310681,0.145365665,0.011187416,0.145859237,-0.029553707,0.996616112,0.076700086
0.019831911,0.026367644,0.009792336,-0.004796251,0.167941117,0.012883743,0.16850286,-0.028463912,0.996666274,0.076460087
0.020677285,0.026807493,0.008865797,-0.002919046,0.077404257,0.006731094,0.077751189,-0.03754342,0.995537915,0.086572234
0.019020099,0.026819376,0.008381056,-0.001727124,0.086204692,0.007943178,0.086587101,-0.019946666,0.995583541,0.091736274
0.019170344,0.026746793,0.008192547,-0.00148304,0.068591178,0.006453172,0.068910032,-0.021521399,0.995372892,0.09364633
0.018099302,0.026562134,0.008350815,-0.001140397,0.111992758,0.010327164,0.112473679,-0.010139232,0.995724138,0.091818497
0.019237805,0.025127985,0.008948803,-0.003889708,0.177113767,0.014976681,0.177788406,-0.0218783,0.996205383,0.084238793
0.01806079,0.02527139,0.008427051,-0.001536204,0.159347507,0.0143673,0.160001273,-0.009601199,0.995913998,0.089794913
0.018159941,0.025529832,0.008252387,-0.001473328,0.137561219,0.012689589,0.138153122,-0.010664458,0.995715596,0.091851627
0.017506605,0.025139473,0.008146198,-0.000544559,0.142610578,0.01326028,0.143226773,-0.003802077,0.995697766,0.092582413
0.020930508,0.024561252,0.009648336,-0.007267739,0.184145612,0.014137285,0.184830434,-0.039321114,0.996294864,0.076487865
0.018818019,0.024363143,0.008880221,-0.003305856,0.189746633,0.01605262,0.190453144,-0.017357844,0.996290369,0.084286453
0.020239204,0.02455442,0.008602456,-0.004325046,0.134057091,0.011751786,0.134640685,-0.032122875,0.995665542,0.087282581
0.017355796,0.025415694,0.007653965,-0.000117728,0.052456738,0.00516315,0.052710353,-0.002233483,0.995188513,0.097953233
0.018909911,0.029129626,0.017862495,0.005123055,-0.264947382,0.002449913,-0.265008232,-0.019331681,0.999770385,-0.009244666
0.017796731,0.029228287,0.017598193,0.002838119,-0.396018113,0.002519635,-0.396036298,-0.007166309,0.999954083,-0.006362131
0.018236697,0.028684184,0.017299848,0.003884053,-0.326015825,0.001003128,-0.326040504,-0.011912793,0.999924307,-0.003076696
0.017756512,0.028603997,0.017616537,0.002700718,-0.404267001,0.002635312,-0.404284611,-0.006680239,0.999956441,-0.006518457
0.018392319,0.02877892,0.018583754,0.005928525,-0.435221511,0.007429771,-0.435325295,-0.01361861,0.999761594,-0.017067171
0.017724577,0.028336879,0.017795891,0.002618039,-0.41458525,0.003501158,-0.414608299,-0.006314489,0.999944407,-0.008444496
0.018555256,0.02892885,0.018875711,0.006887739,-0.446599457,0.009059687,-0.446744439,-0.015417627,0.99967547,-0.02027935
0.017633844,0.028729897,0.01841574,0.002362711,-0.441326952,0.006722381,-0.441384471,-0.005352955,0.999869685,-0.015230216
0.017846772,0.028213913,0.018661242,0.003435168,-0.450225764,0.008016729,-0.450310234,-0.007628448,0.999812418,-0.017802679
0.017049352,0.028490869,0.018152686,-0.000433764,-0.42959047,0.005299014,-0.429623369,0.001009637,0.999923422,-0.01233409
0.018178472,0.027850963,0.019051097,0.005109702,-0.457102572,0.01002981,-0.457241148,-0.011175071,0.99969693,-0.021935493
0.017138457,0.028970476,0.01837391,-1.86E-05,-0.443382113,0.006568897,-0.443430772,4.20E-05,0.999890269,-0.014813804
0.018983346,0.027462099,0.019828362,0.008915661,-0.450772017,0.013613656,-0.451065662,-0.019765772,0.999348996,-0.030181096
0.01807115,0.027423611,0.019810412,0.004660438,-0.46722787,0.01401474,-0.467461245,-0.009969678,0.999500762,-0.02998054
0.01833321,0.028000901,0.020204604,0.006230518,-0.484163518,0.016675633,-0.484490669,-0.012859934,0.999324753,-0.034418893
0.018820468,0.027851353,0.020837972,0.008389151,-0.46337293,0.019100014,-0.46384228,-0.018086214,0.998988126,-0.04117782
0.01790186,0.027374299,0.020609409,0.003874927,-0.475312217,0.018325806,-0.475681147,-0.00814606,0.999224417,-0.038525398
0.018696921,0.02837551,0.020467378,0.008150657,-0.483229439,0.018088793,-0.483636566,-0.016852855,0.999158196,-0.037401624
0.017268483,0.029021403,0.016851202,0.000255726,-0.185483448,-0.000336416,-0.18548393,-0.001378696,0.999997405,0.001813721
0.017936016,0.026946181,0.018366786,0.003735154,-0.44046547,0.006351026,-0.44052709,-0.008478829,0.999860122,-0.014416881
0.018831739,0.02822336,0.021445569,0.008502889,-0.464649668,0.022287831,-0.465261605,-0.018275502,0.998684748,-0.047903869
0.019230638,0.028274687,0.021959581,0.009965372,-0.440304217,0.023584624,-0.441048009,-0.022594756,0.998313579,-0.053474051
0.020225927,0.028459005,0.022039056,0.013990713,-0.417801215,0.022784644,-0.418655867,-0.03341817,0.99795858,-0.054423325
0.01956526,0.029340267,0.018645188,0.003809654,-0.143401862,0.002559709,-0.143475292,-0.026552685,0.9994882,-0.017840762
0.019313775,0.029107828,0.018743524,0.009468826,-0.398714625,0.007527722,-0.398898079,-0.023737456,0.999540098,-0.018871292
0.019380326,0.028485611,0.018965356,0.010211937,-0.420057924,0.008889283,-0.420276055,-0.024298164,0.999480981,-0.021151056
0.019224336,0.028870817,0.019212319,0.009745509,-0.429102904,0.010274823,-0.429336522,-0.022698999,0.999455863,-0.023931865
0.019652711,0.028593823,0.019485602,0.011513528,-0.421714939,0.011320861,-0.422023949,-0.027281693,0.999267792,-0.026825163
0.01964823,0.028298579,0.019505093,0.011593096,-0.426754546,0.011509653,-0.427067108,-0.027145843,0.99926812,-0.026950454
0.019515352,0.028285537,0.019706208,0.011188965,-0.435002442,0.012678701,-0.435330986,-0.025702202,0.999245302,-0.029124278
0.020120498,0.02842607,0.019861579,0.013412423,-0.414859161,0.012809765,-0.415273533,-0.032297804,0.999002173,-0.030846571
0.019546043,0.028725749,0.020011732,0.011402845,-0.435569071,0.014205422,-0.435949807,-0.026156325,0.999126651,-0.032584994
0.019635327,0.028542053,0.020222688,0.011810394,-0.435850198,0.015185586,-0.43627455,-0.027071013,0.999027329,-0.034807407
0.020262083,0.027751049,0.02025917,0.014449484,-0.429779544,0.015015401,-0.430284449,-0.033581237,0.998826581,-0.034896453
0.019799024,0.027679594,0.020639056,0.01249444,-0.436739487,0.017033408,-0.437250074,-0.028575045,0.998832276,-0.038955758
0.019673998,0.028844165,0.020654267,0.01194989,-0.432836018,0.017167351,-0.433341132,-0.027576172,0.998834374,-0.039616252
0.020275053,0.027866606,0.021074658,0.014459931,-0.427776279,0.018728117,-0.428430131,-0.033750967,0.998473843,-0.043713351
0.020440642,0.028240537,0.021273125,0.015130845,-0.423436525,0.01952367,-0.424156347,-0.035672801,0.998302932,-0.046029419
0.020411063,0.028758777,0.021413144,0.014960494,-0.420085902,0.020119383,-0.420833425,-0.035549681,0.99822371,-0.047808424
0.020143174,0.028639095,0.022003053,0.01363507,-0.417591019,0.022654219,-0.418427279,-0.032586476,0.998001421,-0.054141353
0.018647069,0.028185628,0.017140538,0.003219493,-0.197604455,0.000263885,-0.197630856,-0.016290437,0.99986641,-0.001335241
0.019668223,0.016497564,0.020780547,0.001617789,-0.066639469,0.002410328,-0.066702666,-0.02425374,0.999052546,-0.036135401
0.020856507,0.016576916,0.018420186,0.002600229,-0.072785325,0.000982197,-0.072838378,-0.035698609,0.999271622,-0.013484614
0.02132446,0.015920067,0.01873108,0.002603419,-0.065129383,0.0010669,-0.065190127,-0.039935787,0.99906821,-0.01636598
0.020943057,0.015949398,0.020204553,0.002502734,-0.068874177,0.002098818,-0.068951584,-0.036296982,0.998877368,-0.030439014
0.019839902,0.01614305,0.018134087,0.001625616,-0.062913966,0.000673053,-0.062938564,-0.025828618,0.999609186,-0.010693812
0.022313075,0.016542018,0.019730037,0.003809268,-0.076617855,0.001998525,-0.076738519,-0.049639579,0.998427593,-0.026043308
0.019657707,0.017187296,0.018760655,0.002211348,-0.090863606,0.001532708,-0.090903433,-0.02432634,0.999561875,-0.016860842
0.017508533,0.016377965,0.020756813,0.000192614,-0.054784617,0.001966784,-0.054820248,-0.003513553,0.999350038,-0.035876962
0.016737551,0.015790623,0.019661631,-0.000202857,-0.052501858,0.001325368,-0.052518976,0.003862546,0.99967406,-0.025235978
0.016116967,0.015542853,0.019197114,-0.000576385,-0.059026125,0.001225426,-0.059041658,0.009762345,0.999736923,-0.020755279
0.015723312,0.015704097,0.019600658,-0.000799252,-0.059051927,0.001455145,-0.05907526,0.013529385,0.999605031,-0.024632061
0.016346334,0.015588985,0.018584762,-0.000434248,-0.057259686,0.000855201,-0.057267719,0.007582771,0.999859738,-0.01493338
0.01814732,0.016545113,0.01813524,0.00067804,-0.070163552,0.000754289,-0.070170882,-0.009662692,0.999895537,-0.010749315
0.019555802,0.016207572,0.017289748,0.00139085,-0.060127211,0.000157064,-0.0601435,-0.023125523,0.999729159,-0.002611481
0.018032571,0.027382145,0.008324639,-0.000734764,0.076889431,0.0071742,0.077226897,-0.009514355,0.995630201,0.092897683
0.01803573,0.027157078,0.008408329,-0.000950587,0.099361941,0.009159619,0.099787763,-0.009526085,0.995732728,0.091791006
0.019276083,0.027470678,0.01021481,-0.003446274,0.150323741,0.010986544,0.15076408,-0.022858721,0.997079279,0.072872422
0.019654509,0.027506378,0.010284226,-0.00392157,0.145233088,0.010510203,0.145665689,-0.026921712,0.99703018,0.072152908
0.01625341,0.023913307,0.008936098,0.001850275,0.201143548,0.016821275,0.201854169,0.009166396,0.996479531,0.083333799
0.016092181,0.023180943,0.007985487,0.001290151,0.119618651,0.011096146,0.12013913,0.010738807,0.995667696,0.092360796
0.016246988,0.023056198,0.007834076,0.000785222,0.085501001,0.008053946,0.085883082,0.009142922,0.995551149,0.093778023
0.01723231,0.023349326,0.007861082,-0.000109789,0.118553613,0.011168145,0.11907854,-0.000921991,0.995591759,0.093788054
0.018020455,0.023847492,0.008814829,-0.001772706,0.195199609,0.016557885,0.195908636,-0.009048635,0.996380832,0.084518404
0.016980214,0.022632759,0.008965774,0.000315064,0.19032195,0.015650437,0.190964604,0.001649857,0.996634694,0.081954648
0.017775422,0.02322383,0.009925357,-0.001444261,0.2220055,0.01617772,0.222598847,-0.006488177,0.997334458,0.072676566
0.016518589,0.021861702,0.009045913,0.001062266,0.168070626,0.013576204,0.168621401,0.006299711,0.996733656,0.080512938
0.019021368,0.024130411,0.007947075,-0.001858475,0.095357545,0.008970722,0.095796604,-0.019400213,0.995416768,0.093643421
0.016200306,0.021634067,0.008156215,0.00075736,0.079523722,0.007124201,0.07984579,0.009485283,0.995966374,0.089224502
0.018894523,0.02366296,0.010013661,-0.004029695,0.222804652,0.016106468,0.223422402,-0.018036216,0.997235058,0.072089765
0.019369414,0.023888292,0.008623368,-0.003996497,0.17344718,0.015062509,0.174145846,-0.022949138,0.995988045,0.086493644
0.017190702,0.021643665,0.007969408,-4.08E-05,0.083343352,0.007624532,0.083691394,-0.000487364,0.995841362,0.091102936
0.016226672,0.02092935,0.008978345,0.001065848,0.115958316,0.009357725,0.116340165,0.009161476,0.996717819,0.080434171
0.018351242,0.021920504,0.009315382,-0.002180958,0.17792002,0.013894248,0.178475041,-0.012219959,0.996890205,0.077849808
0.018242603,0.021994019,0.007809148,-0.000797693,0.071446772,0.006675614,0.071762396,-0.011115751,0.995601831,0.093023839
0.019894976,0.023900241,0.008427271,-0.004092743,0.143693091,0.012771707,0.144317606,-0.028359277,0.995672634,0.088497221
0.017786544,0.021295218,0.00878313,-0.000885572,0.136427349,0.011318482,0.136898918,-0.006468804,0.996555347,0.082677658
0.020288378,0.023650769,0.009063056,-0.005881504,0.181140272,0.014870047,0.181844737,-0.032343546,0.996126006,0.081773314
0.020002108,0.022772724,0.00969399,-0.005862436,0.20042653,0.015012145,0.201073435,-0.029155698,0.996782739,0.074660011
0.019365933,0.022280352,0.008400826,-0.003296574,0.145678444,0.012773923,0.146274569,-0.022536893,0.995924616,0.087328394
0.019737883,0.022461265,0.008459931,-0.00389745,0.147279021,0.012849341,0.147889843,-0.026353739,0.995869749,0.086884539
0.02047395,0.023478577,0.008487343,-0.003369097,0.098157035,0.008625732,0.098592889,-0.03417181,0.995579264,0.087488376
0.020259073,0.022466315,0.008725634,-0.004843257,0.152407105,0.01288454,0.15302743,-0.031649601,0.995946319,0.084197584
0.018703219,0.020260854,0.01051064,-0.001880744,0.120831427,0.007839724,0.121100092,-0.015530493,0.997781465,0.064737559
